Latitude,Longitude,Keywords,Object_ID
34.51559186,69.13283229,War/Peace,39
34.5156007,69.13289666,War/Peace,39
34.50439049,69.13347602,War/Peace,39
34.50439049,69.13347602,War/Peace,39
34.48597172,69.13468838,War/Peace,39
34.49888209,69.13625479,War/Peace,39
34.48682068,69.13644791,War/Peace,39
34.57464153,69.13657665,War/Peace,39
34.49796251,69.13672686,War/Peace,39
34.49553973,69.13788557,War/Peace,39
34.50175128,69.13795531,War/Peace,39
34.50175128,69.13795531,War/Peace,39
34.49628249,69.13840055,War/Peace,39
34.49216187,69.13932323,War/Peace,39
34.47113117,69.13951635,War/Peace,39
34.49743198,69.1431427,War/Peace,39
34.4989,69.1444,War/Peace,39
34.47045453,69.14599657,War/Peace,39
34.47032185,69.1460824,War/Peace,39
34.47027321,69.14652765,War/Peace,39
34.5045408,69.1490221,War/Peace,39
34.50686164,69.1502291,War/Peace,39
34.50977476,69.15527701,War/Peace,39
34.54803813,69.15632844,War/Peace,39
34.54576704,69.15957928,War/Peace,39
34.5562648,69.15996552,War/Peace,39
34.54569634,69.16030884,War/Peace,39
34.51179046,69.16388154,War/Peace,39
34.52777285,69.16987896,War/Peace,39
34.51876545,69.17227149,War/Peace,39
34.51884501,69.17232513,War/Peace,39
34.53342959,69.17277575,War/Peace,39
34.51690021,69.17284012,War/Peace,39
34.51732453,69.17341948,War/Peace,39
34.54058395,69.17351067,War/Peace,39
34.53906828,69.17393446,War/Peace,39
34.51986159,69.17412758,War/Peace,39
34.51989695,69.17414904,War/Peace,39
34.51927817,69.1743207,War/Peace,39
34.51918093,69.1743958,War/Peace,39
34.52003839,69.17488933,War/Peace,39
34.51964944,69.17511463,War/Peace,39
34.51956104,69.17521119,War/Peace,39
34.51989519,69.17539358,War/Peace,39
34.51921629,69.17553306,War/Peace,39
34.51907485,69.17574763,War/Peace,39
34.51978204,69.17577982,War/Peace,39
34.51859749,69.17584419,War/Peace,39
34.51883617,69.17591929,War/Peace,39
34.51976436,69.17595148,War/Peace,39
34.51861959,69.17601049,War/Peace,39
34.51975552,69.17602658,War/Peace,39
34.51962734,69.17626262,War/Peace,39
34.51978204,69.17627335,War/Peace,39
34.51953585,69.17631626,War/Peace,39
34.519729,69.17654157,War/Peace,39
34.51911463,69.17656839,War/Peace,39
34.51963176,69.17689562,War/Peace,39
34.51964944,69.17730331,War/Peace,39
