Latitude,Longitude,Formality,Object_ID
34.5155830177012,69.1327089071274,Formal,1
34.5157288818913,69.1327089071274,Formal,1
34.5155918579624,69.1328322887421,Formal,1
34.5188450100000,69.1328644800000,Formal,1
34.5156006982227,69.1328966617584,Formal,1
34.5043904947679,69.1334760189056,Formal,1
34.5043904947679,69.1334760189056,Formal,1
34.5115782829188,69.1342163085937,Formal,1
34.5027194400000,69.1342806800000,Formal,1
34.4982808295578,69.1344738006592,Formal,1
34.4948854000000,69.1346454600000,Formal,1
34.4946024360208,69.1349887847900,Formal,1
34.5056724950256,69.1350746154785,Formal,1
34.5047795176197,69.1355144977570,Formal,1
34.5047795176197,69.1355144977570,Formal,1
34.5047795176197,69.1355144977570,Formal,1
"34.5159277871935,",69.1362977027893,Formal,1
34.4996778691949,69.1363406181335,Formal,1
34.4941779955548,69.1364049911499,Formal,1
34.5636159833447,69.1367483139038,Formal,1
34.4912997000000,69.1368341400000,Formal,1
34.4924802100000,69.1376709900000,Formal,1
34.5017512804357,69.1379553079605,Formal,1
34.5017512804357,69.1379553079605,Formal,1
34.4953098319965,69.1381645202640,Formal,1
34.4910830518452,69.1386580467224,Formal,1
34.4970429267732,69.1387224197390,Formal,1
34.4978210392405,69.1389369964600,Formal,1
34.4914898224319,69.1389799118041,Formal,1
34.4711311728109,69.1395163536072,Formal,1
34.4987140911901,69.1401922702789,Formal,1
34.4928339198256,69.1403961181641,Formal,1
"34.5163167561901,",69.1409111022949,Formal,1
34.4937535529282,69.1410398483276,Formal,1
34.5008980492185,69.1419410705566,Formal,1
34.5008892073985,69.1420000791550,Formal,1
34.5008892073985,69.1420000791550,Formal,1
34.5005090082518,69.1420269012450,Formal,1
34.5017954890690,69.1421180963516,Formal,1
34.5017954890690,69.1421180963516,Formal,1
34.5512458366270,69.1422843933105,Formal,1
34.5000846000000,69.1425418900000,Formal,1
34.4974673526556,69.1431427001950,Formal,1
34.4974319839146,69.1431427001953,Formal,1
34.4902164500000,69.1436576800000,Formal,1
34.5021712600000,69.1440010100000,Formal,1
34.5042932400000,69.1444301600000,Formal,1
34.4990942985227,69.1446447372437,Formal,1
34.5102698500000,69.1449451400000,Formal,1
34.5373890900000,69.1459322000000,Formal,1
34.5016053917791,69.1461467742920,Formal,1
34.4702732057753,69.1465276479721,Formal,1
34.5033029900000,69.1467475900000,Formal,1
34.5364876100000,69.1469621700000,Formal,1
34.5003675400000,69.1483783700000,Formal,1
34.4700432337308,69.1487699747086,Formal,1
34.5053939931979,69.1499555110931,Formal,1
34.5090674900000,69.1508674600000,Formal,1
34.5082894800000,69.1509532900000,Formal,1
34.5076882900338,69.1510337591171,Formal,1
34.5093150400000,69.1515111900000,Formal,1
34.5076396639737,69.1515487432480,Formal,1
34.5059200500000,69.1522407531738,Formal,1
34.5105704400000,69.1527450100000,Formal,1
34.5068749000000,69.1529703100000,Formal,1
34.5064858900000,69.1533994700000,Formal,1
34.5059907800000,69.1543865200000,Formal,1
34.5485418300000,69.1556310700000,Formal,1
34.5474018800000,69.1574120500000,Formal,1
34.5464916767192,69.1592359542847,Formal,1
34.5568303000000,69.1598796800000,Formal,1
34.5562648000000,69.1599655200000,Formal,1
34.5456963446396,69.1603088378906,Formal,1
34.5566889300000,69.1603517500000,Formal,1
34.5498673349490,69.1629159450531,Formal,1
34.5498584983262,69.1629159450531,Formal,1
34.5515462800000,69.1632700000000,Formal,1
34.5122766942317,69.1633987426758,Formal,1
34.5536846700000,69.1636991500000,Formal,1
34.5429568100000,69.1650402500000,Formal,1
34.5326694900000,69.1650402500000,Formal,1
34.5660897919429,69.1655445098876,Formal,1
34.5421967931939,69.1661882400513,Formal,1
34.5418344600000,69.1667032200000,Formal,1
34.5662134804412,69.1670465469360,Formal,1
34.5389268773086,69.1673684120178,Formal,1
34.5649412471023,69.1675615310668,Formal,1
34.5660014429030,69.1676473617554,Formal,1
34.5663018292559,69.1680872440338,Formal,1
34.5303184300000,69.1682052600000,Formal,1
34.5651709573394,69.1683554649353,Formal,1
34.5637750161107,69.1687631607056,Formal,1
34.5294522300000,69.1693425200000,Formal,1
34.5306012700000,69.1710376700000,Formal,1
34.5188450104033,69.1723251342773,Formal,1
34.5664785266037,69.1723895072937,Formal,1
34.5180317342020,69.1725933551788,Formal,1
34.5169002062800,69.1728401184082,Formal,1
34.5170328080033,69.1730010509490,Formal,1
34.5229819900000,69.1732156300000,Formal,1
34.5228759100000,69.1734409300000,Formal,1
34.5214262300000,69.1735267600000,Formal,1
34.5404911503938,69.1737091541290,Formal,1
34.5390682817338,69.1739344596863,Formal,1
34.5198615944901,69.1741275787354,Formal,1
34.5198969537133,69.1741490364075,Formal,1
34.5195168412769,69.1741490364100,Formal,1
34.5226902800000,69.1745889200000,Formal,1
34.5201135286282,69.1747552156448,Formal,1
34.5185444527321,69.1748678684235,Formal,1
34.5200383904562,69.1748893260956,Formal,1
34.5191190473350,69.1753935813904,Formal,1
34.5198439148728,69.1755330562592,Formal,1
34.5198350750628,69.1755545139313,Formal,1
34.5188803700581,69.1756832599640,Formal,1
34.5200859043082,69.1756886243820,Formal,1
34.5178726140166,69.1757476329803,Formal,1
34.5185974923999,69.1758441925049,Formal,1
34.5179521741473,69.1759407520294,Formal,1
34.5186195922515,69.1760104894638,Formal,1
34.5188008108138,69.1760265827178,Formal,1
34.5197820361829,69.1762733459473,Formal,1
34.5187566112008,69.1763806343079,Formal,1
34.5195875600011,69.1766488552094,Formal,1
34.5196317591732,69.1768956184387,Formal,1
34.5196140795071,69.1769707202911,Formal,1
34.5206836925484,69.1781187057495,Formal,1
34.5205422569012,69.1783761978149,Formal,1
34.5204892184716,69.1786980628967,Formal,1
34.5312376500000,69.1787624400000,Formal,1
34.5207809294166,69.1787731647491,Formal,1
34.5348083700000,69.1789341000000,Formal,1
34.5207897691263,69.1790735721588,Formal,1
34.5210196012483,69.1792559623718,Formal,1
34.5204273402610,69.1792666912079,Formal,1
34.5351265400000,69.1793203400000,Formal,1
34.5358689500000,69.1814231900000,Formal,1
34.5361871200000,69.1851568200000,Formal,1
34.5362931800000,69.1854143100000,Formal,1
34.5363285300000,69.1858863800000,Formal,1
34.5130635100000,69.1912078900000,Formal,1
34.5366820500000,69.1921091100000,Formal,1
34.5365759900000,69.1922378500000,Formal,1
34.5365759900000,69.1923236800000,Formal,1
34.5364699400000,69.1924953500000,Formal,1
34.5367000000000,69.1927000000000,Formal,1
34.5366997259274,69.1927313804626,Formal,1
34.5364699400000,69.1930961600000,Formal,1
34.5296820418862,69.1932678222656,Formal,1
34.5178018938366,69.1941690444946,Formal,1
34.5627324624407,69.1945981979370,Formal,1
34.5189687691292,69.1950273513793,Formal,1
34.5356568300000,69.1957998300000,Formal,1
34.5354800701609,69.1962718963623,Formal,1
34.5338891879610,69.1983747482300,Formal,1
34.5435400727655,69.1984176635742,Formal,1
34.5296820418862,69.1990184783936,Formal,1
34.5384849900000,69.1992330600000,Formal,1
34.5485595000000,69.2003059400000,Formal,1
34.5328992900000,69.2006063500000,Formal,1
34.5337124213956,69.2008209228516,Formal,1
34.5398283300000,69.2010355000000,Formal,1
34.5478525606475,69.2011642456055,Formal,1
34.5290810036659,69.2018079757690,Formal,1
34.5340659500000,69.2022800400000,Formal,1
34.5501147600088,69.2027950286865,Formal,1
34.5418432949667,69.2031383514404,Formal,1
34.5508481942559,69.2035889625549,Formal,1
34.5412423400000,69.2039108300000,Formal,1
34.5407120905508,69.2039966583251,Formal,1
34.5520941340008,69.2045974731445,Formal,1
34.5348437209287,69.2050266265869,Formal,1
34.5355861300000,69.2051982900000,Formal,1
34.5347023093277,69.2052841186523,Formal,1
34.5542855288525,69.2061424255371,Formal,1
34.5382728800000,69.2062711700000,Formal,1
34.5564061785911,69.2070007324219,Formal,1
34.5552044837095,69.2070007324219,Formal,1
34.5375658500000,69.2089319200000,Formal,1
34.5384142800000,69.2113781000000,Formal,1
34.5071578223901,69.2191886901855,Formal,1
34.5097040362870,69.2268705368041,Formal,1
34.5870700303534, 68.9587247371674,Formal,1
34.5870876956911, 68.9587944746017,Formal,1
34.5870744466882, 68.9587998390198,Formal,1
34.5870346996668, 68.958842754364,Formal,1
34.5870302833299, 68.9588695764542,Formal,1
34.5474283914207, 69.0220785140991,Formal,1
34.5516258042284, 69.0325391292572,Formal,1
34.5501324331992, 69.0329682826996,Formal,1
34.5532782012902, 69.0346205234528,Formal,1
34.5533312188344, 69.034663438797,Formal,1
34.5594633534878, 69.0354573726654,Formal,1
34.5596930788547, 69.0377962589264,Formal,1
34.5602585539777, 69.0384614467621,Formal,1
34.5263585997575, 69.0729331970215,Formal,1
34.5253686126352, 69.0731048583984,Formal,1
34.5335710078732, 69.0755081176758,Formal,1
34.5220096400628, 69.0778684616089,Formal,1
34.5208339676605, 69.0888333320618,Formal,1
34.5130988671364, 69.1165995597839,Formal,1
34.513045823968, 69.1168141365051,Formal,1
34.5130193023711, 69.1172969341278,Formal,1
34.5130281429043, 69.1173183917999,Formal,1
34.5132049533719, 69.117693901062,Formal,1
34.5122590130049, 69.1177475452423,Formal,1
34.5111627696137, 69.1177582740784,Formal,1
34.511781618462, 69.1177690029144,Formal,1
34.5130546644984, 69.1178977489471,Formal,1
34.5277021348867,69.1200542449951,Informal,2
34.5290456483413,69.1024589538574,Informal,2
34.5300355917540,69.1203117370605,Informal,2
34.5306366230845,69.1042184829712,Informal,2
34.5310255233984,69.1106128692626,Informal,2
34.5325103987990,69.1207408905029,Informal,2
34.5331467658647,69.1026735305786,Informal,2
34.5334295941106,69.1250324249268,Informal,2
34.5260757500000,69.0965366400000,Informal,2
34.5215278815737,69.1003400087357,Informal,2
34.5217444522484,69.1007637977600,Informal,2
34.5211610360850,69.1009140014648,Informal,2
34.5217488720522,69.1010642051697,Informal,2
34.5214615843159,69.1010642051697,Informal,2
34.5238659311239,69.1011500358582,Informal,2
34.5230173460577,69.1012358665466,Informal,2
34.5261818172058,69.1014719009399,Informal,2
34.5269419795155,69.1016435623168,Informal,2
34.5307426900000,69.1023731200000,Informal,2
34.5041694600000,69.1036391300000,Informal,2
34.5276667789768,69.1063213348389,Informal,2
34.5235300339023,69.1067934036255,Informal,2
34.5294699112449,69.1093852452551,Informal,2
34.5294699112449,69.1101837158203,Informal,2
34.5346316034372,69.1116857528687,Informal,2
34.5287628052047,69.1119003295898,Informal,2
34.5270303700000,69.1124582300000,Informal,2
34.5322364059257,69.1127049922943,Informal,2
34.5284799611075,69.1129302978516,Informal,2
34.5315204848074,69.1132736206055,Informal,2
34.5106942095713,69.1134881973266,Informal,2
34.5317281909509,69.1141641139984,Informal,2
34.5100930343375,69.1141748428345,Informal,2
34.5331202506674,69.1142928600311,Informal,2
34.5327932292065,69.1143357753754,Informal,2
34.5047706800000,69.1146308200000,Informal,2
34.5047662600000,69.1147273800000,Informal,2
34.5284799611075,69.1147327423096,Informal,2
34.5100576709534,69.1147327423096,Informal,2
34.5047795200000,69.1148293000000,Informal,2
34.5047795200000,69.1149205000000,Informal,2
34.5047662600000,69.1151028900000,Informal,2
34.5047618300000,69.1152745500000,Informal,2
34.5343134261866,69.1154408454895,Informal,2
34.5275960671119,69.1155052185059,Informal,2
34.5106234800000,69.1158485400000,Informal,2
34.5043993400000,69.1161060300000,Informal,2
34.5047883600000,69.1164493600000,Informal,2
34.5040103115904,69.1167926788330,Informal,2
34.5216206976461,69.1169214248657,Informal,2
34.5282501495712,69.1170287132263,Informal,2
34.5289042268931,69.1174578666687,Informal,2
34.5056724400000,69.1175437700000,Informal,2
34.5129662591521,69.1179621219635,Informal,2
34.5078651100000,69.1187238700000,Informal,2
34.5063090700000,69.1187667800000,Informal,2
34.5265309623840,69.1188418865204,Informal,2
34.5308133961796,69.1188526153564,Informal,2
34.5054249400000,69.1189599000000,Informal,2
34.5066627200000,69.1190457300000,Informal,2
34.5047706800000,69.1190886500000,Informal,2
34.5065566216456,69.1198825836182,Informal,2
34.5102344900000,69.1207408900000,Informal,2
34.5121440849390,69.1207408905029,Informal,2
34.5793410848935,69.1207408905029,Informal,2
34.4675488808459,69.1211593151093,Informal,2
"34.4683891853569,",69.1214704513550,Informal,2
34.5198000000000,69.1215000000000,Informal,2
34.5388031500000,69.1215133700000,Informal,2
34.5287672246361,69.1215991973876,Informal,2
34.5065566216456,69.1216850280762,Informal,2
34.4688137570506,69.1218137741089,Informal,2
34.4686014714737,69.1218566894531,Informal,2
34.4687076143296,69.1218566894531,Informal,2
34.5194000000000,69.1219000000000,Informal,2
"34.4693090879636,",69.1222429275513,Informal,2
34.4694859911486,69.1223716735840,Informal,2
34.5282678274042,69.1225326061249,Informal,2
34.4696275134267,69.1225862503052,Informal,2
34.5195000000000,69.1226000000000,Informal,2
34.4698044159369,69.1227149963379,Informal,2
34.5338538300000,69.1228008300000,Informal,2
34.4699813180720,69.1228866577148,Informal,2
34.4704766420557,69.1230154037475,Informal,2
34.4699990082649,69.1230368614197,Informal,2
34.5259343210031,69.1232728958130,Informal,2
34.4713257620455,69.1234016418457,Informal,2
34.5195000000000,69.1236000000000,Informal,2
34.5060615118939,69.1237020492554,Informal,2
34.4711311728109,69.1237449645996,Informal,2
34.4710073430617,69.1237664222717,Informal,2
34.4713965216546,69.1238307952881,Informal,2
34.4715380406930,69.1239166259766,Informal,2
"34.4717503188006,",69.1239166259766,Informal,2
34.4716088001222,69.1240024566650,Informal,2
34.5102344877239,69.1240453720093,Informal,2
34.4728117012391,69.1240882873535,Informal,2
34.5196000000000,69.1243000000000,Informal,2
34.4767210101203,69.1243243217468,Informal,2
34.4718387678528,69.1243457794189,Informal,2
34.4734485242226,69.1253757476807,Informal,2
34.5194638021944,69.1254186630249,Informal,2
34.4739438276278,69.1255474090576,Informal,2
34.4761151676822,69.1255795955657,Informal,2
34.4766148774562,69.1256976127625,Informal,2
34.5757369423256,69.1258585453033,Informal,2
34.4759471230150,69.1259336471560,Informal,2
34.5157509825039,69.1261482238770,Informal,2
34.5158305446607,69.1262555122375,Informal,2
34.5800477611899,69.1262769699097,Informal,2
34.5156360592544,69.1264593601227,Informal,2
34.5749065539969,69.1264808177947,Informal,2
34.5155211358464,69.1265773773193,Informal,2
34.5054956685762,69.1265773773193,Informal,2
34.5156581598916,69.1266256570816,Informal,2
34.5157509825039,69.1267061233521,Informal,2
34.5159631480865,69.1267061233521,Informal,2
34.4760886343360,69.1269153356550,Informal,2
34.5158924262856,69.1269207000732,Informal,2
34.4761372787974,69.1270065307617,Informal,2
34.4754297202038,69.1270279884338,Informal,2
34.4755004763331,69.1271084547043,Informal,2
34.4754783650492,69.1271138191223,Informal,2
34.5119142300000,69.1271567300000,Informal,2
34.5114368318135,69.1274356842041,Informal,2
"34.5169886074523,",69.1275215148926,Informal,2
34.5095272183911,69.1275215148926,Informal,2
34.4761240121289,69.1275697946548,Informal,2
34.4754164534228,69.1276824474335,Informal,2
34.4763274341465,69.1276931762695,Informal,2
34.4762964786541,69.1277253627777,Informal,2
34.4763849228880,69.1277521848680,Informal,2
34.5336063600000,69.1278219200000,Informal,2
34.4765883442691,69.1278594732285,Informal,2
34.4766281440466,69.1279399394989,Informal,2
34.5118788700000,69.1281437900000,Informal,2
34.4783306723078,69.1288948059080,Informal,2
34.5004736408011,69.1292381286621,Informal,2
34.5117904600000,69.1292381300000,Informal,2
34.5746945386263,69.1295385360718,Informal,2
34.5116843700000,69.1310620300000,Informal,2
34.5023127283378,69.1314697265625,Informal,2
34.4810192695624,69.1318988800049,Informal,2
34.5016540213597,69.1319847106934,Informal,2
34.5130104618370,69.1322851181030,Informal,2
34.4827172863442,69.1323709487920,Informal,2
34.5113661100000,69.1325318800000,Informal,2
34.5155918579624,69.1325640678406,Informal,2
34.5139475500000,69.1326069800000,Informal,2
34.5133817600000,69.1326713600000,Informal,2
34.5137000200000,69.1326713600000,Informal,2
34.5113572700000,69.1326820900000,Informal,2
34.5129751000000,69.1327357300000,Informal,2
34.5141243617551,69.1327571868896,Informal,2
34.4832832842576,69.1327571868896,Informal,2
34.5138414679485,69.1327571868896,Informal,2
34.5139121914902,69.1327571868896,Informal,2
34.5125684300000,69.1328001000000,Informal,2
34.5144072546013,69.1328430175781,Informal,2
34.5121617700000,69.1328537500000,Informal,2
34.5118700300000,69.1328966600000,Informal,2
34.5141950850567,69.1329288482666,Informal,2
34.5145575400000,69.1333043600000,Informal,2
34.4835662817742,69.1334009170532,Informal,2
34.5145663800000,69.1334223700000,Informal,2
34.5145929000000,69.1335350300000,Informal,2
"34.5169178865219,",69.1336584091187,Informal,2
34.4859717219016,69.1346883773800,Informal,2
"34.517023967895,",69.1347742080688,Informal,2
34.4856533588088,69.1348171234131,Informal,2
34.4958757400000,69.1351604500000,Informal,2
34.4918435343728,69.1352462768555,Informal,2
34.4861839632883,69.1352891921997,Informal,2
34.5115075600000,69.1353750200000,Informal,2
34.4888899936288,69.1355466842651,Informal,2
34.4873335947477,69.1355466842651,Informal,2
34.4988820899927,69.1362547874451,Informal,2
34.4979271449234,69.1362762451172,Informal,2
34.4868206800000,69.1364479100000,Informal,2
34.5018883300000,69.1364479100000,Informal,2
"34.5171654095156,",69.1364908218384,Informal,2
34.5014639237471,69.1365337371826,Informal,2
34.5746415346992,69.1365766525269,Informal,2
34.4979625134544,69.1367268562320,Informal,2
34.4890314829960,69.1370487213135,Informal,2
34.4891022275895,69.1370916366577,Informal,2
34.4891729721231,69.1371130943298,Informal,2
34.4897566122351,69.1375637054443,Informal,2
34.4989705102792,69.1375637054443,Informal,2
34.4898981001321,69.1377139091492,Informal,2
34.4927454930313,69.1377353668213,Informal,2
"34.5167410839334, ",69.1378211975098,Informal,2
34.4955397343964,69.1378855705261,Informal,2
34.5071931870047,69.1379928588867,Informal,2
34.4906055360160,69.1379928588870,Informal,2
34.4926393807543,69.1380143165588,Informal,2
34.5012163541135,69.1380357742310,Informal,2
34.4895443799397,69.1381001472473,Informal,2
34.4896504961549,69.1381645202637,Informal,2
34.4907116508810,69.1382503509521,Informal,2
34.4905701643643,69.1382932662964,Informal,2
34.4962824916638,69.1384005546570,Informal,2
34.5763906464513,69.1384541988373,Informal,2
34.4971313490102,69.1385078430176,Informal,2
34.5059907800000,69.1386795000000,Informal,2
34.5053895725264,69.1386795043945,Informal,2
34.5015523400000,69.1387224200000,Informal,2
34.4948500300000,69.1391086600000,Informal,2
34.5004205895971,69.1392374038696,Informal,2
34.4664432041266,69.1392803192139,Informal,2
34.5012694048112,69.1393017768860,Informal,2
34.4921618738368,69.1393232345581,Informal,2
34.4960525900000,69.1393661500000,Informal,2
34.4927631783976,69.1400098800659,Informal,2
34.4932229966068,69.1403102874756,Informal,2
34.5018131725158,69.1403639316559,Informal,2
34.4937535500000,69.1404819500000,Informal,2
34.4984930400000,69.1411685900000,Informal,2
34.5085016671964,69.1411685943604,Informal,2
34.5019236939733,69.1412758827209,Informal,2
34.5000801769008,69.1414099931717,Informal,2
34.5000801769008,69.1414099931717,Informal,2
34.5057785907152,69.1414690017700,Informal,2
34.4952921500000,69.1415119200000,Informal,2
34.4953452016378,69.1417264938354,Informal,2
34.5007742636533,69.1417479515076,Informal,2
34.4987406173393,69.1419839859009,Informal,2
34.5513165284052,69.1421127319335,Informal,2
34.5014064522906,69.1421931982040,Informal,2
34.5014064522906,69.1421931982040,Informal,2
34.4958050056086,69.1422843933105,Informal,2
34.5030200600000,69.1424560500000,Informal,2
34.5156802600000,69.1424560500000,Informal,2
34.4964947100000,69.1425204300000,Informal,2
34.5510337609323,69.1426277160645,Informal,2
34.5065919865153,69.1426706314087,Informal,2
34.4968660800000,69.1427779200000,Informal,2
34.5507509924984,69.1431427001953,Informal,2
34.5512458366270,69.1431427001953,Informal,2
34.4972197711534,69.1433572769165,Informal,2
34.5005134300000,69.1435664900000,Informal,2
34.5057078600000,69.1436576800000,Informal,2
34.5510337609323,69.1436576843262,Informal,2
34.5511044528906,69.1437435150146,Informal,2
34.4977149334226,69.1437864303589,Informal,2
34.5508923768355,69.1439151763916,Informal,2
34.4708304431014,69.1439366340637,Informal,2
34.4983515663046,69.1440010070801,Informal,2
34.5510337609323,69.1441726684570,Informal,2
34.4989000000000,69.1444000000000,Informal,2
34.4978564100000,69.1457176200000,Informal,2
34.5404999880113,69.1458892822266,Informal,2
34.4704545294406,69.1459965705872,Informal,2
34.4703218536266,69.1460824012756,Informal,2
34.4726171154693,69.1463828086853,Informal,2
34.5047176300000,69.1464042700000,Informal,2
34.4714230564926,69.1464740037918,Informal,2
34.4719625963682,69.1468656063080,Informal,2
34.4651163727304,69.1472196578979,Informal,2
34.4995540800000,69.1472625700000,Informal,2
34.4705783600100,69.1475683450699,Informal,2
34.4697867257027,69.1478902101517,Informal,2
34.5021005280004,69.1479706764221,Informal,2
34.5064151600000,69.1481208800000,Informal,2
34.5008980500000,69.1482496300000,Informal,2
34.5035859190184,69.1484642028809,Informal,2
34.5046468963969,69.1487216949463,Informal,2
34.5043639704165,69.1488933563232,Informal,2
34.5045407992668,69.1490221023560,Informal,2
34.4702378255020,69.1490274667740,Informal,2
34.5047176277420,69.1491508483887,Informal,2
34.5052481109167,69.1491937637329,Informal,2
34.5061676070882,69.1499233245850,Informal,2
34.5073302247447,69.1499286890030,Informal,2
34.5068616431535,69.1502290964126,Informal,2
34.5061676070882,69.1504812240601,Informal,2
34.5074274771976,69.1506421566010,Informal,2
34.5076882900338,69.1509962081909,Informal,2
34.5060703531652,69.1511946916580,Informal,2
34.5059907800000,69.1512107800000,Informal,2
34.5066140895513,69.1512107849121,Informal,2
34.5069456343873,69.1518276929855,Informal,2
34.5061852896075,69.1523051261902,Informal,2
34.5045761600000,69.1523265800000,Informal,2
34.5641814300000,69.1532707200000,Informal,2
34.5058493200000,69.1540002800000,Informal,2
34.5043639700000,69.1541290300000,Informal,2
34.5064858900000,69.1543436100000,Informal,2
34.5097747633404,69.1552770137800,Informal,2
34.5576078600000,69.1559314700000,Informal,2
34.5480381300000,69.1563284400000,Informal,2
34.5572544200000,69.1567897800000,Informal,2
34.5457670411323,69.1595792770386,Informal,2
34.5513872200000,69.1615963000000,Informal,2
34.5348083680510,69.1617250442505,Informal,2
34.5515816200000,69.1623044000000,Informal,2
34.5498496617023,69.1629159450531,Informal,2
34.5498408250776,69.1629159450531,Informal,2
34.5498584983262,69.1629159450531,Informal,2
34.5498761715710,69.1629266738892,Informal,2
34.5498496617023,69.1629266738892,Informal,2
34.5498584983262,69.1629374027252,Informal,2
34.5435400700000,69.1638064400000,Informal,2
34.5117904591266,69.1638815402985,Informal,2
34.5118346624352,69.1639459133148,Informal,2
34.5302654000000,69.1646218300000,Informal,2
34.5323778200000,69.1647291200000,Informal,2
34.5428684400000,69.1652226400000,Informal,2
34.5427623900000,69.1653621200000,Informal,2
34.5309548100000,69.1656088800000,Informal,2
34.5310255233984,69.1657161712646,Informal,2
34.5424619158792\,69.1658878300000,Informal,2
34.5325634300000,69.1663169900000,Informal,2
34.5315204848074,69.1663599014282,Informal,2
34.5306366230845,69.1675186157227,Informal,2
34.5654360068246,69.1686987876892,Informal,2
34.5661339664277,69.1687095165253,Informal,2
34.5277728466616,69.1698789596558,Informal,2
34.5291163589754,69.1700506210327,Informal,2
34.5280556931604,69.1700935363770,Informal,2
34.5386794189864,69.1703724861145,Informal,2
34.5660544523382,69.1704583168030,Informal,2
34.5389799039962,69.1708230972290,Informal,2
34.5663636733703,69.1710269451141,Informal,2
34.5322982753630,69.1711235046387,Informal,2
34.5321215054201,69.1713380813599,Informal,2
34.5306012684204,69.1721534729004,Informal,2
34.5187654511253,69.1722714900970,Informal,2
34.5180494142039,69.1723895072937,Informal,2
34.5334295900000,69.1727757500000,Informal,2
34.5315558400000,69.1728401200000,Informal,2
34.5383435815154,69.1729259490967,Informal,2
34.5330583800000,69.1729688600000,Informal,2
34.5173245310517,69.1734194755554,Informal,2
34.5405839453312,69.1735106706619,Informal,2
34.5323336293065,69.1738271713257,Informal,2
34.5193665637888,69.1742455959300,Informal,2
34.5193312043404,69.1742885112762,Informal,2
34.5192781651397,69.1743206977844,Informal,2
34.5191809265174,69.1743957996400,Informal,2
34.5192870100000,69.1745030900000,Informal,2
34.5173510512782,69.1749644279479,Informal,2
34.5199765119108,69.1750931739807,Informal,2
34.5196494388354,69.1751146316500,Informal,2
34.5195610404865,69.1752111911800,Informal,2
34.5194903217399,69.1752648353600,Informal,2
34.5322275674309,69.1753292083740,Informal,2
34.5192604853986,69.1753560304642,Informal,2
34.5192870050088,69.1753935813900,Informal,2
34.5198951859144,69.1753935813904,Informal,2
34.5192162860295,69.1755330562600,Informal,2
