LocationA,LocationB,Distance,Tags,StartLat,StartLon,EndLat,EndLon
1,2,3.746100489934179E-4,,34.53471114756,69.201201796532,34.53486581647,69.201421737671
1,3,0.0010219506019879532,,34.53471114756,69.201201796532,34.535325402392,69.201609492302
1,4,7.299611629960623E-4,,34.53471114756,69.201201796532,34.534437161929,69.201657772064
1,5,9.751403389870461E-4,,34.53471114756,69.201201796532,34.534967455883,69.201920628548
1,6,0.0019305842479937496,,34.53471114756,69.201201796532,34.535842433522,69.202001094818
1,7,0.0017995061259981071,,34.53471114756,69.201201796532,34.535427041244,69.202285408974
1,8,0.0015529853139923944,,34.53471114756,69.201201796532,34.534247139106,69.202290773392
1,9,0.002436422510989189,,34.53471114756,69.201201796532,34.535860109744,69.202489256859
1,10,0.003139798871998778,,34.53471114756,69.201201796532,34.535882205015,69.203170537949
1,11,0.0024567106729946886,,34.53471114756,69.201201796532,34.535113286128,69.203256368637
1,12,0.0032072714129895985,,34.53471114756,69.201201796532,34.535692185491,69.203428030014
1,13,0.0023568932619966176,,34.53471114756,69.201201796532,34.534644860796,69.20349240303
1,14,0.003193331905997354,,34.53471114756,69.201201796532,34.535506584607,69.203599691391
1,15,0.0029410914179948122,,34.53471114756,69.201201796532,34.535130962504,69.203723073006
1,16,0.003524035133999348,,34.53471114756,69.201201796532,34.535515422753,69.203921556473
1,17,0.003583021307996148,,34.53471114756,69.201201796532,34.535440298476,69.204055666924
1,241,0.001723441028005368,,34.53471114756,69.201201796532,34.53406595,69.20228004
1,245,0.004871475907989975,,34.53471114756,69.201201796532,34.53558613,69.20519829
1,604,0.00240730409200296,,34.53471114756,69.201201796532,34.53289929,69.20060635
1,605,0.0013795998440073731,,34.53471114756,69.201201796532,34.533712421396,69.200820922852
1,606,0.0033093510280011174,,34.53471114756,69.201201796532,34.5323,69.2021
1,607,0.0033093510280011174,,34.53471114756,69.201201796532,34.5323,69.2021
1,646,0.003649007901010748,,34.53471114756,69.201201796532,34.533889187961,69.19837474823
1,650,0.003957403423989092,,34.53471114756,69.201201796532,34.534843720929,69.205026626587
1,651,0.004091160352004408,,34.53471114756,69.201201796532,34.534702309328,69.205284118652
2,1,3.746100489934179E-4,,34.53486581647,69.201421737671,34.53471114756,69.201201796532
2,3,6.473405529945353E-4,,34.53486581647,69.201421737671,34.535325402392,69.201609492302
2,4,6.646889340018447E-4,,34.53486581647,69.201421737671,34.534437161929,69.201657772064
2,5,6.005302899936282E-4,,34.53486581647,69.201421737671,34.534967455883,69.201920628548
2,6,0.0015559741990003317,,34.53486581647,69.201421737671,34.535842433522,69.202001094818
2,7,0.0014248960770046892,,34.53486581647,69.201421737671,34.535427041244,69.202285408974
2,8,0.0014877130849981768,,34.53486581647,69.201421737671,34.534247139106,69.202290773392
2,9,0.002061812461995771,,34.53486581647,69.201421737671,34.535860109744,69.202489256859
2,10,0.00276518882300536,,34.53486581647,69.201421737671,34.535882205015,69.203170537949
2,11,0.0020821006240012707,,34.53486581647,69.201421737671,34.535113286128,69.203256368637
2,12,0.0028326613639961806,,34.53486581647,69.201421737671,34.535692185491,69.203428030014
2,13,0.0022916210330024,,34.53486581647,69.201421737671,34.534644860796,69.20349240303
2,14,0.0028187218570039363,,34.53486581647,69.201421737671,34.535506584607,69.203599691391
2,15,0.0025664813690013943,,34.53486581647,69.201421737671,34.535130962504,69.203723073006
2,16,0.00314942508500593,,34.53486581647,69.201421737671,34.535515422753,69.203921556473
2,17,0.0032084112590027303,,34.53486581647,69.201421737671,34.535440298476,69.204055666924
2,241,0.0016581687990111504,,34.53486581647,69.201421737671,34.53406595,69.20228004
2,245,0.004496865858996557,,34.53486581647,69.201421737671,34.53558613,69.20519829
2,604,0.0027819141409963777,,34.53486581647,69.201421737671,34.53289929,69.20060635
2,605,0.001754209893000791,,34.53486581647,69.201421737671,34.533712421396,69.200820922852
2,606,0.0032440787990068998,,34.53486581647,69.201421737671,34.5323,69.2021
2,607,0.0032440787990068998,,34.53486581647,69.201421737671,34.5323,69.2021
2,646,0.004023617950004166,,34.53486581647,69.201421737671,34.533889187961,69.19837474823
2,650,0.003626984457007154,,34.53486581647,69.201421737671,34.534843720929,69.205026626587
2,651,0.004025888123010191,,34.53486581647,69.201421737671,34.534702309328,69.205284118652
3,1,0.0010219506019879532,,34.535325402392,69.201609492302,34.53471114756,69.201201796532
3,2,6.473405529945353E-4,,34.535325402392,69.201609492302,34.53486581647,69.201421737671
3,4,9.365202249966842E-4,,34.535325402392,69.201609492302,34.534437161929,69.201657772064
3,5,6.690827549959977E-4,,34.535325402392,69.201609492302,34.534967455883,69.201920628548
3,6,9.086336460057964E-4,,34.535325402392,69.201609492302,34.535842433522,69.202001094818
3,7,7.775555240101539E-4,,34.535325402392,69.201609492302,34.535427041244,69.202285408974
3,8,0.0017595443759930163,,34.535325402392,69.201609492302,34.534247139106,69.202290773392
3,9,0.0014144719090012359,,34.535325402392,69.201609492302,34.535860109744,69.202489256859
3,10,0.0021178482700108248,,34.535325402392,69.201609492302,34.535882205015,69.203170537949
3,11,0.0018589925989971334,,34.535325402392,69.201609492302,34.535113286128,69.203256368637
3,12,0.0021853208110016453,,34.535325402392,69.201609492302,34.535692185491,69.203428030014
3,13,0.0025634523239972395,,34.535325402392,69.201609492302,34.534644860796,69.20349240303
3,14,0.002171381304009401,,34.535325402392,69.201609492302,34.535506584607,69.203599691391
3,15,0.0023080205920038566,,34.535325402392,69.201609492302,34.535130962504,69.203723073006
3,16,0.002502084532011395,,34.535325402392,69.201609492302,34.535515422753,69.203921556473
3,17,0.002561070706008195,,34.535325402392,69.201609492302,34.535440298476,69.204055666924
3,241,0.00193000009000599,,34.535325402392,69.201609492302,34.53406595,69.20228004
3,245,0.003849525306002022,,34.535325402392,69.201609492302,34.53558613,69.20519829
3,604,0.003429254693990913,,34.535325402392,69.201609492302,34.53289929,69.20060635
3,605,0.0024015504459953263,,34.535325402392,69.201609492302,34.533712421396,69.200820922852
3,606,0.0035159100900017393,,34.535325402392,69.201609492302,34.5323,69.2021
3,607,0.0035159100900017393,,34.535325402392,69.201609492302,34.5323,69.2021
3,646,0.004670958502998701,,34.535325402392,69.201609492302,34.533889187961,69.19837474823
3,650,0.0038988157480019936,,34.535325402392,69.201609492302,34.534843720929,69.205026626587
3,651,0.00429771941400503,,34.535325402392,69.201609492302,34.534702309328,69.205284118652
4,1,7.299611629960623E-4,,34.534437161929,69.201657772064,34.53471114756,69.201201796532
4,2,6.646889340018447E-4,,34.534437161929,69.201657772064,34.53486581647,69.201421737671
4,3,9.365202249966842E-4,,34.534437161929,69.201657772064,34.535325402392,69.201609492302
