x,y
10/15/2015,31
10/17/2015,19
10/24/2015,7
10/31/2015,4
11/6/2015,40
11/7/2015,16
11/14/2015,6
12/4/2015,66
12/5/2015,54
12/12/2015,
,
1/30/2016,20
2/6/2016,10
2/13/2016,
2/20/2016,-1
4/9/2016,
stuff happened,
4/16/2016,35
4/23/2016,
,
,
,
,
,
,
,
,
,
,
