fulcrum_id,FacilityType,latitude,longitude
1,,42.326988,-71.110632
2,,41.283665,-72.960451
3,,42.502902,-71.272671
4,,43.0123,-71.4408
5,,41.833799,-71.434755
6,,42.065109,-71.054714
7,,42.329521,-71.11084
8,,42.270702,-71.171977
9,,42.347444,-72.686019
10,,41.702491,-72.734967
11,,41.284505,-72.957551
12,,44.279805,-69.701815
13,,43.648498,-72.342911
14,,42.366399,-71.059
15,,47.268218,-68.59227
16,,46.134289,-67.843494
17,,45.054001,-69.882826
18,,46.879240,-68.010621
19,,44.803131,-68.759952
20,,42.881324,-73.197145
21,,,
22,,44.462762,-73.218405
23,,45.189342,-67.280114
24,,43.974999,-71.12951
25,,41.408815,-73.436193
26,,42.586386,-71.804478
27,,42.282982,-71.417435
28,,42.625979,-70.680109
29,,42.577188,-72.624378
30,,42.774145,-71.079996
31,,41.651829,-70.294084
32,,41.349514,-72.103072
33,,42.9149521,-72.2587535
34,,44.0705520,-70.1896730
35,,45.354900,-68.525800
36,,44.299165,-71.768633
37,,42.621041,-71.314635
38,,42.470253,-70.959968
39,,41.529836,-71.296270
40,,41.636098,-70.929401
41,,44.932056,-72.181292
42,,42.451500,-73.251736
43,,41.923293,-70.65666
44,,43.6606433,-70.2480035
45,,43.087398,-70.816069
46,,42.272606,-71.030809
47,,44.551716,-70.557421
48,,43.607158,-72.984773
49,,43.514900,-70.429500
50,,43.242624,-70.898509
51,,42.109866,-72.600073
52,,41.062238,-73.541770
53,,43.4472,-71.6196
54,,41.553692,-73.037668
55,,41.71508,-72.228628
56,,41.929995,-73.075855
57,,42.297203,-71.767824
58,,43.0110,-71.3891
59,,44.8065858,-68.7762882
60,,44.4731,-71.1752
61,,42.348372,-71.098096
62,,42.055294,-71.066743
63,,46.844559,-68.047519
64,,41.404983,-73.462863
65,,41.664980,-72.640160
66,,41.649848,-70.312653
67,,42.915372,-72.249395
68,,44.075025,-70.175285
69,,42.6446393,-71.3039383
70,,43.072469,-71.454268
71,,41.6441916,-70.8993251
72,,41.262240,-73.005625
73,,41.524635,-72.073405
74,,43.674841,-70.294884
75,,41.721381,-71.403793
76,,43.455480,-70.789797
77,,44.460255,-73.180318
78,,42.107384,-72.598522
79,,43.642784,-72.333126
80,,42.250524,-71.769832
81,,42.951843,-78.812706
82,,42.651635,-73.776228
83,,42.343603,-77.347137
84,,42.901053,-77.270460
85,,43.039311,-76.138228
86,,43.010471,-78.200228
87,,42.951263,-78.813542
88,,43.0492421,-76.1640215
89,,42.940891,-76.564864
90,,42.300600,-75.472100
91,,42.109221,-75.867988
92,,,
93,,42.231603,-73.878184
94,,42.860048,-73.765140
95,,41.800645,-77.973865
96,,42.4839638,-79.3288930
97,,42.090925,-76.798892
98,,42.961411,-74.386527
99,,43.306542,-73.652602
100,,42.094332,-79.254410
101,,41.937811,-74.017363
102,,42.830904,-78.804836
103,,43.13707,-78.692923
104,,44.848774,-74.293538
105,,44.935639,-74.907423
106,,43.0948420,-79.0352870
107,,42.081600,-78.427500
108,,43.402584,-76.429696
109,,44.6795150,-73.4522130
110,,43.114800,-77.609131
111,,43.213164,-75.418221
112,,44.330205,-74.133069
113,,42.823434,-73.909843
114,,42.503666,-78.683155
115,,42.47239,-76.396791
116,,42.732576,-73.690262
117,,43.968497,-75.877822
118,,41.741206,-77.270130
119,,42.147334,-77.973700
120,,44.209868,-73.514233
121,,42.720441,-73.808686
122,,42.100509,-75.910410
123,,42.901703,-78.871748
124,,43.106516,-77.576465
125,,43.049316,-76.141649
126,,43.976572,-75.912127
127,,41.238024,-73.931274
128,,40.752661,-74.236115
129,,40.736317,-73.977115
130,,40.608155,-74.031582
131,,41.540074,-73.959883
132,,40.753644,-74.234130
133,,41.238024,-73.931274
134,,40.868823,-73.903038
135,,40.685200,-74.547500
136,,40.736180,-73.976485
137,,40.899448,-73.306281
138,,40.692572,-73.767919
139,,40.723691,-73.244607
140,,41.4143830,-73.6703580
141,,40.697340,-73.985422
142,,40.726055,-73.552866
143,,41.980639,-73.660120
144,,40.658868,-74.198152
145,,41.3953730,-74.3396950
146,,40.895801,-74.052171
147,,40.238932,-74.698326
148,,40.807257,-73.943881
149,,40.073220,-74.127817
150,,40.719599,-74.043706
151,,41.660307,-74.695264
152,,40.831329,-74.507311
153,,41.157550,-73.984770
154,,40.7682600,-72.9970840
155,,40.897590,-74.158982
156,,40.552812,-74.476689
157,,41.376689,-74.690921
158,,41.679451,-73.855612
159,,40.914447,-72.663748
160,,40.6273260,-74.1946700
161,,40.743780,-73.917733
162,,40.3097,-74.0391
163,,40.664497,-73.708467
164,,41.032354,-73.762413
165,,40.9329167,-73.8968983
166,,40.695831,-73.325217
167,,40.793702,-74.197826
168,,40.862745,-73.899831
169,,40.697399,-73.986502
170,,40.802790,-73.936262
171,,41.380946,-74.541534
172,,40.706008,-74.012901
173,,41.439747,-74.367190
174,,40.745097,-73.499504
175,,40.685840,-73.864946
176,,40.787274,-74.074706
177,,40.645778,-74.078127
178,,40.255105,-74.792122
179,,41.034185,-73.767799
180,,40.446498,-79.960084
181,,40.488617,-78.398365
182,,39.999179,-75.799311
183,,42.102947,-80.064313
184,,40.317228,-76.397333
185,,39.949615,-75.201460
186,,40.873800,-79.945000
187,,40.497056,-79.890947
188,,40.446498,-79.960084
189,,41.248057,-75.840151
190,,39.738676,-75.607143
191,,39.9413989,-75.1189349
192,,39.954892,-75.146439
193,,40.580550,-75.520375
194,,40.814398,-79.545353
195,,41.888349,-80.804704
196,,39.368749,-74.560425
197,,40.679734,-80.310608
198,,40.076758,-80.917392
199,,38.665500,-80.706600
200,,40.240801,-76.934558
201,,38.946865,-74.888395
202,,41.132265,-79.402864
203,,41.054044,-76.238091
204,,40.683181,-80.111677
205,,41.621174,-80.210371
206,,39.446888,-75.048812
207,,41.124889,-78.728041
208,,39.925733,-79.727531
209,,40.010516,-74.617998
210,,40.391326,-77.913291
211,,40.616429,-79.173399
212,,40.305855,-78.826938
213,,39.138750,-75.526604
214,,40.052384,-76.251581
215,,40.983681,-80.309088
216,,41.956723,-78.647456
217,,41.237267,-80.463300
218,,39.627900,-79.985661
219,,40.873904,-75.228463
220,,40.695591,-76.185200
221,,40.778410,-76.227053
222,,40.338106,-75.925793
223,,39.304835,-80.354589
224,,41.987700,-76.546100
225,,40.187680,-75.564407
226,,39.922359,-75.348471
227,,40.825437,-77.807292
228,,38.6799101,-75.3960617
229,,41.204350,-75.436966
230,,39.097091,-79.683849
231,,39.4882130,-74.9935850
232,,41.400726,-79.811393
233,,39.778578,-75.102551
234,,40.202654,-75.176002
235,,41.905867,-79.151140
236,,40.157630,-80.276449
237,,41.575349,-75.268256
238,,40.297829,-79.508686
239,,41.259839,-76.981577
240,,39.281946,-81.550228
241,,39.972438,-76.682805
242,,40.094905,-74.859182
243,,41.125600,-78.754600
244,,42.124551,-80.082543
245,,40.270554,-76.893152
246,,40.050587,-76.247999
247,,40.3374280,-79.8086884
248,,40.1281372,-75.3223046
249,,39.606190,-79.948560
250,,39.9531759,-75.1531584
251,,40.035163,-75.119259
252,,40.4272250,-80.0570070
253,,41.395827,-75.669096
254,,38.696267,-75.399671
255,,39.337096,-74.484755
256,,40.042074,-80.685799
257,,41.242898,-77.001051
258,,39.754449,-75.623295
259,,39.289405,-76.623864
260,,39.289785,-76.624281
261,,39.269200,-80.363100
262,,39.336506,-76.597778
263,,39.413700,-77.916135
264,,39.551923,-76.066749
265,,38.931022,-77.010443
266,,38.551648,-76.056010
267,,38.991591,-76.878622
268,,38.829366,-76.993826
269,,38.925937,-76.983623
270,,39.653600,-78.758769
271,,38.70971,-77.146988
272,,39.439167,-77.420665
273,,39.206000,-76.444900
274,,39.096973,-76.726124
275,,38.643400,-79.330717
276,,39.131800,-76.638400
277,,39.636186,-77.696546
278,,38.432798,-78.900971
279,,39.336506,-76.597778
280,,38.994872,-79.118066
281,,38.076136,-75.569479
282,,38.474241,-76.775740
283,,38.808748,-76.899619
284,,39.1192160,-78.2007256
285,,39.3999050,-76.6098470
286,,39.5108625,-76.1678890
287,,38.768625,-77.116933
288,,38.9600654,-76.5103119
289,,39.273091,-76.502663
290,,39.385947,-76.735192
291,,39.605735,-75.787440
292,,39.448442,-77.979858
293,,38.780897,-76.890482
294,,38.345193,-75.580757
295,,39.014943,-77.057304
296,,38.940617,-77.029267
297,,35.587611,-82.488587
298,,37.767516,-81.190922
299,,36.009810,-78.937394
300,,35.089360,-78.878109
301,,37.018640,-76.330820
302,,37.498552,-77.470078
303,,37.276047,-80.024314
304,,35.683484,-80.486366
