LocationA,LocationB,Distance,StartLat,StartLon,EndLat,EndLon
1b402f33-a3f9-4f57-b59d-3919f431c3ac.jpg,1bc6bd2b-3014-4dfa-b1ae-a9ca0447fb7e.jpg,0.002708055555584732,2.05237361111111,45.3518675,2.05421888888889,45.3527302777778
1b402f33-a3f9-4f57-b59d-3919f431c3ac.jpg,2b5d82fd-e21d-4833-a9b0-15db401bff94.jpg,0.0030100000000152782,2.05237361111111,45.3518675,2.05439472222222,45.3528563888889
1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,1e0c82fb-b693-4ae9-84a5-3d3b0a5fdffc.jpg,1.6027777776361773E-4,2.04938333333333,45.3250161111111,2.0494175,45.32489
1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,1ef4716d-0bf0-45bc-97ca-51d358d3868d.jpg,0.002116111111069241,2.04938333333333,45.3250161111111,2.0510275,45.3245441666667
1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,1f0a1b79-78d4-4fbe-9293-3f3266f87167.jpg,1.90000000027446E-4,2.04938333333333,45.3250161111111,2.0493275,45.3248819444444
1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,2ad29ce5-8378-43f0-a1d7-fc99637abde6.jpg,0.0019113888888884212,2.04938333333333,45.3250161111111,2.05017972222222,45.3239011111111
1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,2bba5aba-c756-49d9-9855-9a19b3d2ef5e.jpg,0.0034069444444493335,2.04938333333333,45.3250161111111,2.04990527777778,45.3221311111111
1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,2bf3b281-c01a-4ff8-bf5c-967c1c41aebb.jpg,2.8305555559438034E-4,2.04938333333333,45.3250161111111,2.04927944444444,45.3251952777778
1b452290-cde6-4e9f-a2a1-258e2adafd04.jpg,1c3a02bc-ec36-4b19-beb5-1d91fed5f800.jpg,0.0013888888888899942,2.03388888888889,45.3219444444444,2.03527777777778,45.3219444444444
1b452290-cde6-4e9f-a2a1-258e2adafd04.jpg,1cf1f2e2-9300-41ba-86cc-80d480183a2e.jpg,0.0038738888888549816,2.03388888888889,45.3219444444444,2.03187083333333,45.3200886111111
1b452290-cde6-4e9f-a2a1-258e2adafd04.jpg,1d2a826e-302a-443e-b948-598a7d5242b7.jpg,0.0038358333333090577,2.03388888888889,45.3219444444444,2.03025277777778,45.3217447222222
1b452290-cde6-4e9f-a2a1-258e2adafd04.jpg,2a70f6e4-13c7-4145-87f8-260d0b7c4a41.jpg,0.0031119444444898114,2.03388888888889,45.3219444444444,2.0331,45.3242675
