x,y
,25
2008/2009,200
,100
2004,250
2003/2004,75
2004,50
2004,200
2004,200
2004,250
2004,0
2004,100
2004,300
2004,600
,0
2003,0
,0
2007,50
2007,50
,0
2005/2006,50
,10
2005/2006,50
2005/2006,100
2003/2004,200
2004,200
2004,200
2004,75
,0
,0
,0
2004,75
2003/2004,10
2003/2004,25
2003/2004,10
,100
2003/2004,10
2003/2004,25
2003/2004,10
2003/2004,25
2003/2004,25
2003/2004,25
2003/2004,10
2004,25
,0
2006,75
2006,25
2007,25
2006,10
2006,75
2006,25
2006,75
2006,400
2004,50
,50
2003/2004,75
,25
,10
2004/2005,25
2003/2004,100
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
2006,0
2006,1000
2007,50
2007,10
,10
,0
2006,5
2007,100
2007,50
2007,25
2007,50
2007,25
2007,25
2004,0
2006,50
2006,75
2004,25
2004,50
2007,0
,75
,100
,0
2006,0
2006,0
2006,0
2006,0
2006,100
,0
2004/2005,0
2004,450
2004/2005,0
2004,0
2004,100
2004,0
2004/2005,150
2004/2005,400
2004/2005,100
2004,0
,0
2003,50
,0
,0
,0
2004,25
2003,75
,0
,0
,0
,0
2004,0
,0
,0
,25
,0
,0
2005/2006,100
2005/2006,200
2005/2006,0
,0
,0
,0
,0
,0
2004,100
2004,25
,0
2004,0
2004,300
2004/2005,0
,0
2004,100
2004/2005,0
,0
2004,150
2004,75
2004,50
,0
,50
,0
,0
2006,0
2007,25
2007,50
2006,0
2006,100
2006,50
2006,100
2006,0
2006,0
2006,0
2006,0
2006,0
2006,50
2006,25
2006,25
2006,50
2006,0
2006,50
2006,25
2006,50
2006,0
2006,0
2006,0
2006,50
2006,100
2006,0
2006,25
2006,25
2006,25
,25
2006,25
2006,75
2006,25
2006,50
2006,50
2006,25
2006,25
2006,25
2006,10
2006,25
2006,25
2006,50
2006,25
2006,50
2006,50
2006,10
2006,50
2006,10
2006,25
2006,25
2006,50
2006,75
2006,25
2006,50
2006,25
,0
2008,25
2008,0
2008,0
2008,0
,0
,0
,0
,0
2008,0
2008,0
,0
,0
2008,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
2004,10
2003/2004,25
2003/2004,25
,0
,0
2008/2009,25
,0
2006,25
,25
,0
,0
2004/2005,100
,0
,0
,0
,0
,0
,0
,0
,0
,0
2010,25
,0
,0
,0
,0
2009,50
2006,10
2006,25
2006,100
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
2003/2004,25
,10
2003/2004,25
2003/2004,25
,0
,0
,0
,0
2005,50
2003,25
2003,50
,0
2003/2004,25
,0
2006,150
2004/2005,150
,50
2006,50
,0
2006,25
2006,25
2006,25
2006,75
,0
2006,50
,0
,0
,0
2003/2004,50
2003,10
2006,10
2006,25
,0
2003,50
2003,75
2006,50
,0
,0
,0
2003,50
2003,25
2003,50
2003/2004,50
2003,100
2003,25
2003,25
2003,25
2003,25
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,50
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
2006,0
2006,0
2006,0
,0
2006,0
,0
2006,0
,0
2006,0
,0
,0
,0
,0
,0
,0
2006,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
2006,0
,0
,0
,0
,0
2006,0
,0
,0
2006,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
2004,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
2005,0
2006,100
2006,100
2006,25
2006,50
2006,25
2006,250
2006,25
2006,100
2006,25
2006,25
2006,75
2006,75
2006,25
2006,25
2006,25
2006,25
2006,10
2006,50
2006,25
2006,10
2006,25
2006,75
2006,50
,0
,25
,0
,25
,25
,10
,0
,0
,0
,0
,0
,10
,0
,0
,0
,0
,0
,0
,0
,0
,50
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
2004,150
,0
,0
2006,50
2004,50
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
2007,75
2007,10
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
2008,0
,0
,0
,0
,25
,0
,0
