Latitude,Longitude,Material,Object_Id
34.5207897691263,69.1790735721588,Paint,4
34.5206748500000,69.1790789400000,Paint,4
34.5210196012483,69.1792559623718,Paint,4
34.5204273402610,69.1792666912079,Paint,4
34.5205864600000,69.1792774200000,Paint,4
34.5205113200000,69.1794651700000,Paint,4
34.5195698803256,69.1795349121094,Paint,4
34.5197864600000,69.1796368400000,Paint,4
34.5205555200000,69.1799855200000,Paint,4
34.5206129700000,69.1802483800000,Paint,4
34.5185798125144,69.1803717613220,Paint,4
34.5205599363702,69.1805648803710,Paint,4
34.5201356280777,69.1807365417480,Paint,4
34.5201886700000,69.1807419100000,Paint,4
34.5200560700000,69.1810476800000,Paint,4
34.5199941914999,69.1810798645020,Paint,4
34.5202417053534,69.1811227798462,Paint,4
34.5207013719875,69.1812515258789,Paint,4
34.5199411527213,69.1813910007477,Paint,4
34.5198748500000,69.1814661000000,Paint,4
34.5198527546819,69.1821098327637,Paint,4
34.5195698803256,69.1827964782715,Paint,4
34.5197113176239,69.1838264465332,Paint,4
34.5196405990048,69.1848993301392,Paint,4
34.5201356280777,69.1857147216797,Paint,4
34.5201356280777,69.1857147216797,Paint,4
34.5208428073646,69.1869163513184,Paint,4
34.5206306542089,69.1873455047607,Paint,4
34.5209842425015,69.1889762878417,Paint,4
34.5296820418862,69.1932678222656,Paint,4
34.5435400727655,69.1984176635742,Paint,4
34.5502914917439,69.1986751556396,Paint,4
34.5534725987870,69.1997051239014,Paint,4
34.5337124213956,69.2008209228516,Paint,4
34.5398283300000,69.2010355000000,Paint,4
34.5353254023921,69.2016094923019,Paint,4
34.5344371619285,69.2016577720642,Paint,4
34.5358424335224,69.2020010948181,Paint,4
34.5340659500000,69.2022800400000,Paint,4
34.5354270412440,69.2022854089736,Paint,4
34.5255453969129,69.2024517059326,Paint,4
34.5358601097436,69.2024892568588,Paint,4
34.5358822050148,69.2031705379486,Paint,4
34.5351132861278,69.2032563686371,Paint,4
34.5356921854907,69.2034280300140,Paint,4
34.5346448607962,69.2034924030303,Paint,4
34.5355065846066,69.2035996913910,Paint,4
34.5351309625038,69.2037230730057,Paint,4
34.5412423400000,69.2039108300000,Paint,4
34.5355154227534,69.2039215564728,Paint,4
34.5407120905508,69.2039966583251,Paint,4
34.5354402984764,69.2040556669235,Paint,4
34.5355861300000,69.2051982900000,Paint,4
34.5382728800000,69.2062711700000,Paint,4
34.5384142800000,69.2113781000000,Paint,4
34.5050005525220,69.2209482192993,Paint,4
34.5474283914207, 69.0220785140991,Paint,4
34.5516258042284, 69.0325391292572,Paint,4
34.5483562587962, 69.0338051319122,Paint,4
34.5532782012902, 69.0346205234528,Paint,4
34.5533312188344, 69.034663438797,Paint,4
34.5596930788547, 69.0377962589264,Paint,4
34.5263585997575, 69.0729331970215,Paint,4
34.5253686126352, 69.0731048583984,Paint,4
34.526924301401, 69.0731477737427,Paint,4
34.5335710078732, 69.0755081176758,Paint,4
34.5134745886125, 69.1177260875702,Paint,4
34.513527631508, 69.1177475452423,Paint,4
34.5138105263801, 69.1177690029144,Paint,4
34.5136204564938, 69.1177690029144,Paint,4
34.5136779195284, 69.1177743673325,Paint,4
34.5137265420652, 69.1177797317505,Paint,4
34.5140580586054, 69.1178119182587,Paint,4
34.5142392870897, 69.1178280115128,Paint,4
34.5142216062793, 69.1178333759308,Paint,4
34.5141420425862, 69.1178387403488,Paint,4
34.5141995052611, 69.1178387403488,Paint,4
34.5141729840314, 69.1178387403488,Paint,4
34.5307426900000,69.1023731200000,"Paint, Marker",5
34.5388031500000,69.1215133700000,"Paint, Marker",5
34.5156802600000,69.1424560500000,"Paint, Marker",5
34.4902164500000,69.1436576800000,"Paint, Marker",5
34.5130635100000,69.1912078900000,"Paint, Marker",5
"34.5159277871935,",69.1362977027893,"Paint, Printed Paper",6
"34.5167410839334, ",69.1378211975098,"Paint, Printed Paper",6
34.5327932292065,69.1143357753754,Pen,7
34.5003675400000,69.1483783700000,Pen,7
34.5059200500000,69.1522407531738,Pen,7
34.5426563386449,69.2057561874390,Pen,7
34.5269950138363,69.2033958435059,Pencil,8
34.5426563386449,69.2054343223572,Pencil,8
34.5277021348867,69.1200542449951,Printed Paper,9
34.5306366230845,69.1042184829712,Printed Paper,9
34.5331467658647,69.1026735305786,Printed Paper,9
34.5230350250014,69.1006565093994,Printed Paper,9
34.5244139710511,69.1075658798218,Printed Paper,9
34.5332881801078,69.1142821311951,Printed Paper,9
34.5323159523366,69.1144055128098,Printed Paper,9
34.5208781661713,69.1153764724731,Printed Paper,9
34.5040103115904,69.1167926788330,Printed Paper,9
34.5265309623840,69.1188418865204,Printed Paper,9
34.5226460873727,69.1190242767333,Printed Paper,9
34.5285462527790,69.1193085908890,Printed Paper,9
34.5255807500000,69.1195392600000,Printed Paper,9
34.5219742800000,69.1196250900000,Printed Paper,9
34.5284446100000,69.1198825800000,Printed Paper,9
34.5065566216456,69.1198825836182,Printed Paper,9
34.5294389754813,69.1201615333557,Printed Paper,9
34.5080772974933,69.1212987899780,Printed Paper,9
34.5065566216456,69.1216850280762,Printed Paper,9
34.5311669412441,69.1222858428955,Printed Paper,9
"34.4696275134267,",69.1225004196166,Printed Paper,9
34.5338538300000,69.1228008300000,Printed Paper,9
34.5259343210031,69.1232728958130,Printed Paper,9
34.5074407388869,69.1234874725342,Printed Paper,9
"34.4731654923855, ",69.1245174407958,Printed Paper,9
34.4726701843606,69.1246891021729,Printed Paper,9
34.4764601004125,69.1261965036392,Printed Paper,9
34.4763495452055,69.1263735294342,Printed Paper,9
34.4763451229942,69.1264486312866,Printed Paper,9
34.5054956685762,69.1265773773193,Printed Paper,9
34.4754297202038,69.1270279884338,Printed Paper,9
34.4758056114540,69.1271781921390,Printed Paper,9
34.4757835002506,69.1273123025894,Printed Paper,9
34.4793919700000,69.1274356800000,Printed Paper,9
34.5095272183911,69.1275215148926,Printed Paper,9
34.4761549676850,69.1275537014010,Printed Paper,9
34.4763274341465,69.1276931762695,Printed Paper,9
34.5050005525220,69.1281652450562,Printed Paper,9
34.5215499800000,69.1312122300000,Printed Paper,9
34.5142127700000,69.1325855300000,Printed Paper,9
34.5188450100000,69.1328644800000,Printed Paper,9
34.5043904947679,69.1334760189056,Printed Paper,9
34.5043904947679,69.1334760189056,Printed Paper,9
34.5027194400000,69.1342806800000,Printed Paper,9
34.5047795176197,69.1355144977570,Printed Paper,9
34.5047795176197,69.1355144977570,Printed Paper,9
34.4873335947477,69.1355466842651,Printed Paper,9
34.4996778691949,69.1363406181335,Printed Paper,9
34.4941779955548,69.1364049911499,Printed Paper,9
34.5636159833447,69.1367483139038,Printed Paper,9
34.4898981001321,69.1377139091492,Printed Paper,9
34.5017512804357,69.1379553079605,Printed Paper,9
34.5017512804357,69.1379553079605,Printed Paper,9
34.4978210392405,69.1389369964600,Printed Paper,9
34.4711311728109,69.1395163536072,Printed Paper,9
34.5018131725158,69.1403639316559,Printed Paper,9
34.5000801769008,69.1414099931717,Printed Paper,9
34.5000801769008,69.1414099931717,Printed Paper,9
34.5512458366270,69.1422843933105,Printed Paper,9
34.5021712600000,69.1440010100000,Printed Paper,9
34.5042932400000,69.1444301600000,Printed Paper,9
34.4990942985227,69.1446447372437,Printed Paper,9
34.5373890900000,69.1459322000000,Printed Paper,9
34.5047176300000,69.1464042700000,Printed Paper,9
34.5364876100000,69.1469621700000,Printed Paper,9
34.4697867257027,69.1478902101517,Printed Paper,9
34.4700432337308,69.1487699747086,Printed Paper,9
34.5053939931979,69.1499555110931,Printed Paper,9
34.5068616431535,69.1502290964126,Printed Paper,9
34.5076396639737,69.1515487432480,Printed Paper,9
34.5069456343873,69.1518276929855,Printed Paper,9
34.5105704400000,69.1527450100000,Printed Paper,9
34.5059907800000,69.1543865200000,Printed Paper,9
34.5568303000000,69.1598796800000,Printed Paper,9
34.5562648000000,69.1599655200000,Printed Paper,9
34.5566889300000,69.1603517500000,Printed Paper,9
34.5348083680510,69.1617250442505,Printed Paper,9
34.5498408250776,69.1629159450531,Printed Paper,9
34.5498673349490,69.1629159450531,Printed Paper,9
34.5498584983262,69.1629159450531,Printed Paper,9
34.5323778200000,69.1647291200000,Printed Paper,9
34.5326694900000,69.1650402500000,Printed Paper,9
34.5660897919429,69.1655445098876,Printed Paper,9
34.5663018292559,69.1680872440338,Printed Paper,9
34.5277728466616,69.1698789596558,Printed Paper,9
34.5306012684204,69.1721534729004,Printed Paper,9
34.5330583800000,69.1729688600000,Printed Paper,9
34.5229819900000,69.1732156300000,Printed Paper,9
34.5228759100000,69.1734409300000,Printed Paper,9
34.5214262300000,69.1735267600000,Printed Paper,9
34.5404911503938,69.1737091541290,Printed Paper,9
34.5226902800000,69.1745889200000,Printed Paper,9
34.5312376500000,69.1787624400000,Printed Paper,9
34.5348083700000,69.1789341000000,Printed Paper,9
34.5351265400000,69.1793203400000,Printed Paper,9
34.5358689500000,69.1814231900000,Printed Paper,9
34.5361871200000,69.1851568200000,Printed Paper,9
34.5362931800000,69.1854143100000,Printed Paper,9
34.5363285300000,69.1858863800000,Printed Paper,9
34.5255100400874,69.1890192031860,Printed Paper,9
34.5366820500000,69.1921091100000,Printed Paper,9
34.5365759900000,69.1922378500000,Printed Paper,9
34.5365759900000,69.1923236800000,Printed Paper,9
34.5364699400000,69.1924953500000,Printed Paper,9
34.5367000000000,69.1927000000000,Printed Paper,9
34.5366997259274,69.1927313804626,Printed Paper,9
34.5364699400000,69.1930961600000,Printed Paper,9
34.5178018938366,69.1941690444946,Printed Paper,9
34.5627324624407,69.1945981979370,Printed Paper,9
34.5189687691292,69.1950273513793,Printed Paper,9
34.5356568300000,69.1957998300000,Printed Paper,9
34.5354800701609,69.1962718963623,Printed Paper,9
34.5338891879610,69.1983747482300,Printed Paper,9
34.5384849900000,69.1992330600000,Printed Paper,9
34.5485595000000,69.2003059400000,Printed Paper,9
34.5328992900000,69.2006063500000,Printed Paper,9
34.5478525606475,69.2011642456055,Printed Paper,9
34.5347111475598,69.2012017965317,Printed Paper,9
34.5348658164697,69.2014217376708,Printed Paper,9
34.5290810036659,69.2018079757690,Printed Paper,9
34.5349674558826,69.2019206285477,Printed Paper,9
34.5342471391063,69.2022907733917,Printed Paper,9
34.5501147600088,69.2027950286865,Printed Paper,9
34.5508481942559,69.2035889625549,Printed Paper,9
34.5520941340008,69.2045974731445,Printed Paper,9
34.5348437209287,69.2050266265869,Printed Paper,9
34.5347023093277,69.2052841186523,Printed Paper,9
34.5542855288525,69.2061424255371,Printed Paper,9
34.5564061785911,69.2070007324219,Printed Paper,9
34.5552044837095,69.2070007324219,Printed Paper,9
34.5071578223901,69.2191886901855,Printed Paper,9
34.5055840818478,69.2212486267090,Printed Paper,9
34.5097040362870,69.2268705368041,Printed Paper,9
34.5501324331992, 69.0329682826996,Printed Paper,9
34.5601701987432, 69.0369915962219,Printed Paper,9
34.5602585539777, 69.0384614467621,Printed Paper,9
34.5220096400628, 69.0778684616089,Printed Paper,9
34.5208339676605, 69.0888333320618,Printed Paper,9
34.5130988671364, 69.1165995597839,Printed Paper,9
34.513045823968, 69.1168141365051,Printed Paper,9
34.5130193023711, 69.1172969341278,Printed Paper,9
34.5130281429043, 69.1173183917999,Printed Paper,9
34.5132049533719, 69.117693901062,Printed Paper,9
34.5122590130049, 69.1177475452423,Printed Paper,9
34.511781618462, 69.1177690029144,Printed Paper,9
34.5130546644984, 69.1178977489471,Printed Paper,9
34.5100576709534,69.1147327423096,Scratching,10
34.4761151676822,69.1255795955657,Scratching,10
34.4759471230150,69.1259336471560,Scratching,10
34.4664432041266,69.1392803192139,Scratching,10
34.5404999880113,69.1458892822266,Scratching,10
34.4726171154693,69.1463828086853,Scratching,10
34.4714230564926,69.1464740037918,Scratching,10
34.5170328080033,69.1730010509490,Scratching,10
34.5082894826100,69.2202615737915,Scratching,10
34.5069456343872,69.2252397537231,Scratching,10
34.5300355917540,69.1203117370605,Spray Paint,11
34.5260757500000,69.0965366400000,Spray Paint,11
34.5272071507818,69.1052484512329,Spray Paint,11
34.5276667789768,69.1063213348389,Spray Paint,11
34.5235300339023,69.1067934036255,Spray Paint,11
34.5268182326355,69.1080808639526,Spray Paint,11
34.5294699112449,69.1093852452551,Spray Paint,11
34.5294699112449,69.1101837158203,Spray Paint,11
34.5271717946618,69.1108274459839,Spray Paint,11
34.5238836098875,69.1115140914916,Spray Paint,11
34.5346316034372,69.1116857528687,Spray Paint,11
34.5287628052047,69.1119003295898,Spray Paint,11
34.5293284905172,69.1122436523438,Spray Paint,11
34.5322364059257,69.1127049922943,Spray Paint,11
34.5284799611075,69.1129302978516,Spray Paint,11
34.5096686727378,69.1132736206055,Spray Paint,11
34.5315204848074,69.1132736206055,Spray Paint,11
34.5106942095713,69.1134881973266,Spray Paint,11
34.5269243014010,69.1137886047363,Spray Paint,11
34.5340040860272,69.1138529777527,Spray Paint,11
34.5317281909509,69.1141641139984,Spray Paint,11
34.5047706800000,69.1146308200000,Spray Paint,11
34.5047662600000,69.1147273800000,Spray Paint,11
34.5047795200000,69.1148293000000,Spray Paint,11
34.5047795200000,69.1149205000000,Spray Paint,11
34.5268535889057,69.1149902343750,Spray Paint,11
34.5048237200000,69.1150546100000,Spray Paint,11
34.5047662600000,69.1151028900000,Spray Paint,11
34.5047618300000,69.1152745500000,Spray Paint,11
34.5047883600000,69.1164493600000,Spray Paint,11
34.5216206976461,69.1169214248657,Spray Paint,11
34.4722102528480,69.1185092926025,Spray Paint,11
34.5078651100000,69.1187238700000,Spray Paint,11
34.5308133961796,69.1188526153564,Spray Paint,11
34.5054249400000,69.1189599000000,Spray Paint,11
34.5066627200000,69.1190457300000,Spray Paint,11
34.5047706800000,69.1190886500000,Spray Paint,11
34.5793410848935,69.1207408905029,Spray Paint,11
34.4675488808459,69.1211593151093,Spray Paint,11
"34.4683891853569,",69.1214704513550,Spray Paint,11
34.5198000000000,69.1215000000000,Spray Paint,11
34.5287672246361,69.1215991973876,Spray Paint,11
34.4688137570506,69.1218137741089,Spray Paint,11
34.4686014714737,69.1218566894531,Spray Paint,11
34.5194000000000,69.1219000000000,Spray Paint,11
"34.4693090879636,",69.1222429275513,Spray Paint,11
34.4694859911486,69.1223716735840,Spray Paint,11
34.4696275134267,69.1225862503052,Spray Paint,11
34.5195000000000,69.1226000000000,Spray Paint,11
34.4698044159369,69.1227149963379,Spray Paint,11
34.4699813180720,69.1228866577148,Spray Paint,11
34.4704766420557,69.1230154037475,Spray Paint,11
34.4699990082649,69.1230368614197,Spray Paint,11
34.4713257620455,69.1234016418457,Spray Paint,11
34.5195000000000,69.1236000000000,Spray Paint,11
34.5060615118939,69.1237020492554,Spray Paint,11
34.4711311728109,69.1237449645996,Spray Paint,11
34.4713965216546,69.1238307952881,Spray Paint,11
34.4713611418576,69.1238737106323,Spray Paint,11
34.4715380406930,69.1239166259766,Spray Paint,11
"34.4717503188006,",69.1239166259766,Spray Paint,11
34.4716088001222,69.1240024566650,Spray Paint,11
34.5102344877239,69.1240453720093,Spray Paint,11
34.5196000000000,69.1243000000000,Spray Paint,11
34.4767210101203,69.1243243217468,Spray Paint,11
34.4734485242226,69.1253757476807,Spray Paint,11
34.5194638021944,69.1254186630249,Spray Paint,11
34.4739438276278,69.1255474090576,Spray Paint,11
34.4766148774562,69.1256976127625,Spray Paint,11
34.5025249281351,69.1258049011230,Spray Paint,11
34.5757369423256,69.1258585453033,Spray Paint,11
34.5157509825039,69.1261482238770,Spray Paint,11
34.5800477611899,69.1262769699097,Spray Paint,11
34.5156360592544,69.1264593601227,Spray Paint,11
34.5749065539969,69.1264808177947,Spray Paint,11
34.5119142300000,69.1271567300000,Spray Paint,11
34.4760399898465,69.1271567344666,Spray Paint,11
34.5336063600000,69.1278219200000,Spray Paint,11
34.5118788700000,69.1281437900000,Spray Paint,11
34.4783306723078,69.1288948059080,Spray Paint,11
34.5004736408011,69.1292381286621,Spray Paint,11
34.5117904600000,69.1292381300000,Spray Paint,11
34.5746945386263,69.1295385360718,Spray Paint,11
34.4778177100000,69.1297745700000,Spray Paint,11
34.5116843700000,69.1310620300000,Spray Paint,11
34.5023127283378,69.1314697265625,Spray Paint,11
34.4810192695624,69.1318988800049,Spray Paint,11
34.5016540213597,69.1319847106934,Spray Paint,11
34.5113661100000,69.1325318800000,Spray Paint,11
34.5155918579624,69.1325640678406,Spray Paint,11
34.5139475500000,69.1326069800000,Spray Paint,11
34.5133817600000,69.1326713600000,Spray Paint,11
34.5137000200000,69.1326713600000,Spray Paint,11
34.5113572700000,69.1326820900000,Spray Paint,11
34.5155830177012,69.1327089071274,Spray Paint,11
34.5157288818913,69.1327089071274,Spray Paint,11
34.5129751000000,69.1327357300000,Spray Paint,11
34.5155918579624,69.1328322887421,Spray Paint,11
34.5121617700000,69.1328537500000,Spray Paint,11
34.5118700300000,69.1328966600000,Spray Paint,11
34.5156006982227,69.1328966617584,Spray Paint,11
34.4835662817742,69.1334009170532,Spray Paint,11
34.5145929000000,69.1335350300000,Spray Paint,11
34.5115782829188,69.1342163085937,Spray Paint,11
34.4982808295578,69.1344738006592,Spray Paint,11
34.4948854000000,69.1346454600000,Spray Paint,11
34.4856533588088,69.1348171234131,Spray Paint,11
