x,y
30.91687,30.91687
30.91687,30.91687
30.91687,30.91687
7.36667,7.36667
7.36667,7.36667
7.36667,7.36667
7.36667,7.36667
7.36667,7.36667
7.36667,7.36667
7.36667,7.36667
13.25159,13.25159
6.95,6.95
6.95,6.95
8.11691,8.11691
6.84138,6.84138
44.03645,44.03645
36.12075,36.12075
42.19694,42.19694
42.19694,42.19694
24.53052,24.53052
45.36,45.36
20.8167,20.8167
3.35,3.35
3.35,3.35
7.2349,7.2349
-4.02809,-4.02809
-4.02809,-4.02809
-4.02809,-4.02809
44.65065,44.65065
44.65065,44.65065
38.45,38.45
38.45,38.45
30.4519,30.4519
30.4519,30.4519
15.24744,15.24744
31.67875,31.67875
31.67875,31.67875
31.67148,31.67148
30.794822,30.794822
30.79482,30.79482
30.79482,30.79482
27.85,27.85
31.61624,31.61624
6.64417,6.64417
9.02815,9.02815
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
7.53333,7.53333
28.43493,28.43493
28.43493,28.43493
-0.1969,-0.1969
-0.1969,-0.1969
-0.1969,-0.1969
14.79335,14.79335
32.31757,32.31757
39.4,39.4
8.046,8.046
13.5,13.5
46.54585,46.54585
38.7,38.7
38.7,38.7
38.7,38.7
38.7,38.7
38.7,38.7
38.7,38.7
38.7,38.7
38.7,38.7
38.7,38.7
38.7,38.7
38.7,38.7
38.7,38.7
38.7,38.7
38.7,38.7
5.2215,5.2215
5.2215,5.2215
5.2215,5.2215
5.2215,5.2215
5.2215,5.2215
5.2215,5.2215
30.32,30.32
48.78326,48.78326
48.78326,48.78326
48.78326,48.78326
45.116,45.116
45.116,45.116
45.116,45.116
45.116,45.116
45.116,45.116
45.116,45.116
45.116,45.116
45.116,45.116
45.116,45.116
45.116,45.116
45.116,45.116
45.116,45.116
45.116,45.116
45.116,45.116
1.19012,1.19012
42.071,42.071
