fulcrum_id,FacilityType,latitude,longitude
309,ViolenceAgainstCivilians,8.9833,37.85
310,ViolenceAgainstCivilians,8.9833,37.85
311,ViolenceAgainstCivilians,8.9833,37.85
312,ViolenceAgainstCivilians,8.9833,37.85
313,ViolenceAgainstCivilians,8.9833,37.85
314,Battle-NoTerritoryChange,8.9833,37.85
315,StrategicDevelopment,8.9833,37.85
316,RiotsOrProtests,8.9833,37.85
317,RiotsOrProtests,8.9833,37.85
318,RiotsOrProtests,8.9833,37.85
319,RiotsOrProtests,8.9833,37.85
320,RiotsOrProtests,8.9833,37.85
321,RiotsOrProtests,8.9833,37.85
322,RiotsOrProtests,8.9833,37.85
323,RiotsOrProtests,8.9833,37.85
324,RiotsOrProtests,8.9833,37.85
325,RiotsOrProtests,8.9833,37.85
326,RiotsOrProtests,8.9833,37.85
327,ViolenceAgainstCivilians,8.9833,37.85
328,RiotsOrProtests,8.9833,37.85
329,Battle-NoTerritoryChange,8.9833,37.85
330,RiotsOrProtests,-18.9,47.53333
331,RemoteViolence,11.2426,14.13716
332,Battle-NoTerritoryChange,36.63471,3.59042
333,StrategicDevelopment,9.98333,36.96667
334,RiotsOrProtests,9.98333,36.96667
335,RiotsOrProtests,9.98333,36.96667
336,RiotsOrProtests,9.98333,36.96667
337,RiotsOrProtests,9.98333,36.96667
338,Battle-NoTerritoryChange,29.9096,33.7483
339,StrategicDevelopment,30.77784,17.83544
340,ViolenceAgainstCivilians,30.77784,17.83544
341,RiotsOrProtests,-18.9,47.51667
342,RiotsOrProtests,-18.9,47.51667
343,Battle-NoTerritoryChange,15.4275,3.0175
344,Battle-NoTerritoryChange,10.84205,30.517
345,ViolenceAgainstCivilians,4.02959,25.84707
346,Battle-NoTerritoryChange,10.50667,29.96
347,ViolenceAgainstCivilians,-18.39983,47.85645
348,Battle-NoTerritoryChange,14.68234,24.84959
349,RiotsOrProtests,36.9,7.76667
350,RiotsOrProtests,-12.2667,49.2833
351,RiotsOrProtests,6.44556,3.35917
352,RiotsOrProtests,6.44556,3.35917
353,RemoteViolence,1.45182,42.95175
354,RemoteViolence,1.45182,42.95175
355,RemoteViolence,12.20598,23.91253
356,RiotsOrProtests,7.70927,5.04474
357,Battle-NoTerritoryChange,0.89894,29.70717
358,Battle-NoTerritoryChange,0.89894,29.70717
359,RiotsOrProtests,-25.7464,28.22137
360,Battle-GovernmentRegainsTerritory,30.65,20.31667
361,Battle-NonStateActorTakesTerritory,30.65,20.31667
362,RiotsOrProtests,6.697446,3.415692
363,RiotsOrProtests,36.86012,10.19337
364,RiotsOrProtests,8.75,36.5
365,ViolenceAgainstCivilians,13.76685,22.16691
366,ViolenceAgainstCivilians,8,39
367,ViolenceAgainstCivilians,7.3333,38.6667
368,RiotsOrProtests,35.8517,-0.3214
369,Battle-NoTerritoryChange,32.13581,20.07848
370,Battle-NoTerritoryChange,32.13581,20.07848
371,RemoteViolence,32.13581,20.07848
372,Battle-GovernmentRegainsTerritory,32.13581,20.07848
373,Battle-NoTerritoryChange,32.13581,20.07848
374,RemoteViolence,32.13581,20.07848
375,RiotsOrProtests,30.02952,31.24081
376,Battle-NoTerritoryChange,30.65,18.36667
377,Battle-NoTerritoryChange,30.65,18.36667
378,RemoteViolence,30.65,18.36667
379,RiotsOrProtests,6.20064,6.73385
380,RiotsOrProtests,6.20064,6.73385
381,RiotsOrProtests,6.20064,6.73385
382,RiotsOrProtests,6.20064,6.73385
383,RiotsOrProtests,6.20064,6.73385
384,RiotsOrProtests,6.20064,6.73385
385,ViolenceAgainstCivilians,9.27766,40.57245
386,RiotsOrProtests,9.27766,40.57245
387,RiotsOrProtests,9.27766,40.57245
388,RiotsOrProtests,9.27766,40.57245
389,ViolenceAgainstCivilians,9.27766,40.57245
390,ViolenceAgainstCivilians,9.27766,40.57245
391,Battle-NoTerritoryChange,4.542288,28.397607
392,Battle-NoTerritoryChange,4.542288,28.397607
393,Battle-NoTerritoryChange,4.542288,28.397607
394,Battle-NoTerritoryChange,4.542288,28.397607
395,ViolenceAgainstCivilians,7.1,39.2
396,RiotsOrProtests,7.1,39.2
397,RiotsOrProtests,7.1,39.2
398,RiotsOrProtests,7.1,39.2
399,RiotsOrProtests,7.1,39.2
400,RiotsOrProtests,9.08333,40.86667
401,RiotsOrProtests,9.08333,40.86667
402,RiotsOrProtests,9.08333,40.86667
403,RiotsOrProtests,9.08333,40.86667
404,RiotsOrProtests,9.08333,40.86667
405,RiotsOrProtests,9.08333,40.86667
406,RiotsOrProtests,9.78333,38.55
407,RiotsOrProtests,9.78333,38.55
408,RiotsOrProtests,9.78333,38.55
409,RiotsOrProtests,7.95,39.13333
410,RiotsOrProtests,7.95,39.13333
411,RiotsOrProtests,9.01911,38.02136
412,Battle-NoTerritoryChange,11.12802,13.87621
413,ViolenceAgainstCivilians,11.12802,13.87621
414,Battle-NoTerritoryChange,11.13139,13.86639
415,RiotsOrProtests,30.29857,30.97635
416,RiotsOrProtests,28.60986,-9.42986
417,RiotsOrProtests,28.60986,-9.42986
418,Battle-NoTerritoryChange,36.50675,4.01311
419,RiotsOrProtests,7.69973,-2.97847
420,RiotsOrProtests,24.09082,32.89942
421,Battle-NoTerritoryChange,32.76867,12.83939
422,ViolenceAgainstCivilians,32.76867,12.83939
423,Battle-NoTerritoryChange,32.76867,12.83939
424,ViolenceAgainstCivilians,9.25333,31.33867
425,RiotsOrProtests,36.32847,4.31055
426,RiotsOrProtests,-33.96258,18.5016
427,RiotsOrProtests,-33.96258,18.5016
428,RiotsOrProtests,-33.56667,18.48333
429,RiotsOrProtests,-25.77278,28.06778
430,ViolenceAgainstCivilians,11.8482,12.9375
431,ViolenceAgainstCivilians,11.8482,12.9375
432,RiotsOrProtests,-29.94492,30.97781
433,Battle-NoTerritoryChange,1.25,30.01667
434,StrategicDevelopment,1.25,30.01667
435,ViolenceAgainstCivilians,1.25,30.01667
436,StrategicDevelopment,1.25,30.01667
437,Battle-NoTerritoryChange,2.87971,44.27247
438,ViolenceAgainstCivilians,9.35773,42.04582
439,RiotsOrProtests,9.35773,42.04582
440,RiotsOrProtests,9.35773,42.04582
441,Battle-NoTerritoryChange,8.25611,44.15667
442,ViolenceAgainstCivilians,7.05,38.4667
443,ViolenceAgainstCivilians,1.9833,44.8333
444,Battle-NoTerritoryChange,1.9833,44.8333
445,ViolenceAgainstCivilians,9.35833,42.0425
446,Battle-GovernmentRegainsTerritory,8.786284,27.401529
447,Battle-NoTerritoryChange,8.786284,27.401529
448,RiotsOrProtests,8.78628,27.40153
449,RiotsOrProtests,6.2101,7.07412
450,ViolenceAgainstCivilians,35.15,8.95
451,ViolenceAgainstCivilians,32.81333,13.26972
452,ViolenceAgainstCivilians,32.81333,13.26972
453,ViolenceAgainstCivilians,8.12335,31.42889
454,RiotsOrProtests,9.1,35.4
455,RiotsOrProtests,9.1,35.4
456,RiotsOrProtests,30.06418,31.22009
457,RiotsOrProtests,30.06418,31.22009
458,RiotsOrProtests,32.7571,12.72764
459,RemoteViolence,32.7571,12.72764
460,ViolenceAgainstCivilians,32.7571,12.72764
461,ViolenceAgainstCivilians,32.7571,12.72764
462,Battle-NoTerritoryChange,32.7571,12.72764
463,RemoteViolence,30.9522,20.12022
464,Battle-NoTerritoryChange,30.9522,20.12022
465,NonViolentTerritoryTransfer,-1.03,41.483
466,RemoteViolence,-1.03,41.483
467,NonViolentTerritoryTransfer,-1.03,41.483
468,ViolenceAgainstCivilians,2.33993,42.28598
469,RemoteViolence,2.33993,42.28598
470,Battle-NoTerritoryChange,2.33993,42.28598
471,NonViolentTerritoryTransfer,2.33993,42.28598
472,StrategicDevelopment,2.33993,42.28598
473,Battle-NoTerritoryChange,2.33993,42.28598
474,Battle-NoTerritoryChange,2.33993,42.28598
475,RemoteViolence,2.33993,42.28598
476,StrategicDevelopment,2.33993,42.28598
477,RemoteViolence,2.33993,42.28598
478,RiotsOrProtests,36.79239,3.05217
479,ViolenceAgainstCivilians,11.32056,27.79667
480,ViolenceAgainstCivilians,11.32056,27.79667
481,ViolenceAgainstCivilians,11.32056,27.79667
482,RemoteViolence,10.33167,34.21444
483,ViolenceAgainstCivilians,12.1076,11.7539
484,Battle-NoTerritoryChange,12.1076,11.7539
485,ViolenceAgainstCivilians,6.01667,10.56667
486,Battle-NoTerritoryChange,9.2167,42.3333
487,Battle-NoTerritoryChange,9.2167,42.3333
488,Battle-NoTerritoryChange,9.2167,42.3333
489,Battle-NoTerritoryChange,9.2167,42.3333
490,RiotsOrProtests,9.2167,42.3333
491,RiotsOrProtests,9.2167,42.3333
492,RiotsOrProtests,9.2167,42.3333
493,RiotsOrProtests,9.2167,42.3333
494,RiotsOrProtests,9.2167,42.3333
495,RiotsOrProtests,9.2167,42.3333
496,ViolenceAgainstCivilians,9.2167,42.3333
497,Battle-NoTerritoryChange,-1.03537,41.50047
498,RiotsOrProtests,10.71344,48.33253
499,RiotsOrProtests,30.13514,31.27421
500,RemoteViolence,3.11718,43.6469
501,ViolenceAgainstCivilians,3.11718,43.6469
502,Battle-NoTerritoryChange,3.11718,43.6469
503,Battle-NoTerritoryChange,3.11718,43.6469
504,Battle-NoTerritoryChange,3.11718,43.6469
505,Battle-NoTerritoryChange,3.11718,43.6469
506,Battle-NoTerritoryChange,3.11718,43.6469
507,Battle-NoTerritoryChange,3.11718,43.6469
508,Battle-NoTerritoryChange,3.11718,43.6469
509,ViolenceAgainstCivilians,3.11718,43.6469
510,ViolenceAgainstCivilians,3.11718,43.6469
511,RiotsOrProtests,3.11718,43.6469
512,ViolenceAgainstCivilians,3.11718,43.6469
513,ViolenceAgainstCivilians,3.11718,43.6469
514,RiotsOrProtests,9.13333,37.05
515,RiotsOrProtests,9.13306,42.07833
516,RiotsOrProtests,9.13306,42.07833
517,ViolenceAgainstCivilians,9,37.1667
518,ViolenceAgainstCivilians,5.70193,22.78173
519,RiotsOrProtests,5.70193,22.78173
520,ViolenceAgainstCivilians,5.70193,22.78173
521,Battle-NoTerritoryChange,32.06939,20.09273
522,ViolenceAgainstCivilians,6.4167,39.75
523,Battle-GovernmentRegainsTerritory,11.2,13.08333
524,Battle-NoTerritoryChange,6.4167,39.75
525,RemoteViolence,6.4167,39.75
526,RiotsOrProtests,6.4167,39.75
527,StrategicDevelopment,7.86667,10.96667
528,RemoteViolence,10.04892,48.89237
529,Battle-NoTerritoryChange,10.04892,48.89237
530,Battle-NoTerritoryChange,8.08616,46.75012
531,NonViolentTerritoryTransfer,8.08616,46.75012
532,BaseEstablished,10.88,50.4
533,Battle-NoTerritoryChange,8.44057,46.84215
534,BaseEstablished,8.44057,46.84215
535,Battle-NoTerritoryChange,11.5221,13.68558
536,Battle-NoTerritoryChange,12.65,-8
537,ViolenceAgainstCivilians,5.76485,20.65418
538,RiotsOrProtests,5.76485,20.65418
539,ViolenceAgainstCivilians,5.76485,20.65418
540,ViolenceAgainstCivilians,5.76485,20.65418
541,Battle-NoTerritoryChange,5.76485,20.65418
542,Battle-NoTerritoryChange,5.76485,20.65418
543,Battle-NoTerritoryChange,5.76485,20.65418
544,ViolenceAgainstCivilians,5.40096,27.2052
545,ViolenceAgainstCivilians,11.15567,13.98562
546,Battle-NoTerritoryChange,2.41592,42.8687
547,ViolenceAgainstCivilians,-3.31667,17.36667
548,RiotsOrProtests,10.6333,-4.7667
549,RiotsOrProtests,10.6333,-4.7667
550,Battle-NoTerritoryChange,4.14162,27.8997
551,ViolenceAgainstCivilians,4.74009,22.82224
552,ViolenceAgainstCivilians,4.74009,22.82224
553,ViolenceAgainstCivilians,4.74009,22.82224
554,RiotsOrProtests,5.90389,10.37816
555,StrategicDevelopment,4.36197,18.58664
556,StrategicDevelopment,4.36197,18.58664
557,ViolenceAgainstCivilians,4.36197,18.58664
558,ViolenceAgainstCivilians,4.36197,18.58664
559,StrategicDevelopment,4.36197,18.58664
560,StrategicDevelopment,4.36197,18.58664
561,RiotsOrProtests,4.36197,18.58664
562,RiotsOrProtests,4.36197,18.58664
563,RiotsOrProtests,4.36197,18.58664
564,RiotsOrProtests,4.36197,18.58664
565,RiotsOrProtests,4.36197,18.58664
566,RiotsOrProtests,4.36197,18.58664
567,RiotsOrProtests,4.36197,18.58664
568,RiotsOrProtests,4.36197,18.58664
569,RiotsOrProtests,4.36197,18.58664
570,RiotsOrProtests,4.36197,18.58664
571,RiotsOrProtests,4.36197,18.58664
572,Battle-NoTerritoryChange,30.45907,31.17858
573,ViolenceAgainstCivilians,30.45907,31.17858
574,ViolenceAgainstCivilians,29.07441,31.09785
575,ViolenceAgainstCivilians,29.07441,31.09785
576,RiotsOrProtests,29.07441,31.09785
577,ViolenceAgainstCivilians,29.07441,31.09785
578,RemoteViolence,31.75662,13.99422
579,Battle-NoTerritoryChange,11.66207,14.02014
580,StrategicDevelopment,32.08333,20.26667
581,Battle-NoTerritoryChange,1.11477,44.03043
582,Battle-NoTerritoryChange,1.11477,44.03043
583,RemoteViolence,1.11477,44.03043
584,StrategicDevelopment,1.11477,44.03043
585,StrategicDevelopment,-4.05917,28.87083
586,RiotsOrProtests,-33.97152,18.57504
587,RiotsOrProtests,-33.97152,18.57504
588,RemoteViolence,3.3516,44.1223
589,ViolenceAgainstCivilians,2.3385,42.2843
590,Battle-NoTerritoryChange,2.3385,42.2843
591,ViolenceAgainstCivilians,14.4221,22.5186
592,RemoteViolence,10.3,34.1263
593,RemoteViolence,10.3,34.1263
