LocationA,LocationB,Distance,Tags,StartLat,StartLon,EndLat,EndLon
IMG_20160407_135249183_HDR.jpg,IMG_20160407_162751022.jpg,0.0011583055555064448,road ,40.3993795277778,-79.5804091944444,40.3991484166667,-79.579482
IMG_20160407_140750114.jpg,IMG_20160407_140709903.jpg,0.0036368611110972893,road ,40.3032106666667,-79.5331549444444,40.30327625,-79.5367262222222
IMG_20160407_161317998.jpg,IMG_20160407_140709903.jpg,0.0016847500000025661,road ,40.3034189166667,-79.5382683055555,40.30327625,-79.5367262222222
IMG_20160407_140146815.jpg,IMG_20160407_161744292.jpg,8.234444444994438E-4,road ,40.3140420833333,-79.5484506111111,40.31466725,-79.5482523333333
IMG_20160407_140146815.jpg,IMG_20160407_161828630.jpg,2.9758333330676123E-4,road ,40.3140420833333,-79.5484506111111,40.3143005833333,-79.5484896944444
IMG_20160407_161744292.jpg,IMG_20160407_140146815.jpg,8.234444444994438E-4,road ,40.31466725,-79.5482523333333,40.3140420833333,-79.5484506111111
IMG_20160407_161744292.jpg,IMG_20160407_161828630.jpg,6.040277778041059E-4,road ,40.31466725,-79.5482523333333,40.3143005833333,-79.5484896944444
IMG_20160407_161828630.jpg,IMG_20160407_140146815.jpg,2.9758333330676123E-4,road ,40.3143005833333,-79.5484896944444,40.3140420833333,-79.5484506111111
IMG_20160407_161828630.jpg,IMG_20160407_161744292.jpg,6.040277778041059E-4,road ,40.3143005833333,-79.5484896944444,40.31466725,-79.5482523333333
IMG_20160407_162751022.jpg,IMG_20160407_135249183_HDR.jpg,0.0011583055555064448,road ,40.3991484166667,-79.579482,40.3993795277778,-79.5804091944444
IMG_20160407_171336288_HDR.jpg,IMG_20160407_132922727.jpg,0.001104555555599518,road cars ,40.4281346666667,-79.8903788055556,40.42810775,-79.8914564444445
IMG_20160407_140709903.jpg,IMG_20160407_140750114.jpg,0.0036368611110972893,road cars ,40.30327625,-79.5367262222222,40.3032106666667,-79.5331549444444
IMG_20160407_140709903.jpg,IMG_20160407_161317998.jpg,0.0016847500000025661,road cars ,40.30327625,-79.5367262222222,40.3034189166667,-79.5382683055555
IMG_20160407_132009076_HDR.jpg,IMG_20160407_132102935_HDR.jpg,0.0035956388888962465,road ,40.4381585833333,-79.9231140277778,40.4380735833333,-79.9196033888889
IMG_20160407_132102935_HDR.jpg,IMG_20160407_132009076_HDR.jpg,0.0035956388888962465,road ,40.4380735833333,-79.9196033888889,40.4381585833333,-79.9231140277778
IMG_20160407_132102935_HDR.jpg,IMG_20160407_132146058.jpg,0.0029927500000042073,road ,40.4380735833333,-79.9196033888889,40.4381669722222,-79.9167040277778
IMG_20160407_132102935_HDR.jpg,IMG_20160407_132152883.jpg,0.0029927500000042073,road ,40.4380735833333,-79.9196033888889,40.4381669722222,-79.9167040277778
IMG_20160407_132146058.jpg,IMG_20160407_132102935_HDR.jpg,0.0029927500000042073,road ,40.4381669722222,-79.9167040277778,40.4380735833333,-79.9196033888889
IMG_20160407_132146058.jpg,IMG_20160407_132152883.jpg,0.0,road ,40.4381669722222,-79.9167040277778,40.4381669722222,-79.9167040277778
IMG_20160407_132152883.jpg,IMG_20160407_132102935_HDR.jpg,0.0029927500000042073,road ,40.4381669722222,-79.9167040277778,40.4380735833333,-79.9196033888889
IMG_20160407_132152883.jpg,IMG_20160407_132146058.jpg,0.0,road ,40.4381669722222,-79.9167040277778,40.4381669722222,-79.9167040277778
IMG_20160407_132724738_HDR.jpg,IMG_20160407_132731706.jpg,0.0,road ,40.4331094166667,-79.893536,40.4331094166667,-79.893536
IMG_20160407_132731706.jpg,IMG_20160407_132724738_HDR.jpg,0.0,road ,40.4331094166667,-79.893536,40.4331094166667,-79.893536
IMG_20160407_132922727.jpg,IMG_20160407_171336288_HDR.jpg,0.001104555555599518,road ,40.42810775,-79.8914564444445,40.4281346666667,-79.8903788055556
IMG_20160407_133758104.jpg,IMG_20160407_133816809.jpg,0.0,road cars ,40.4385326111111,-79.7508695277778,40.4385326111111,-79.7508695277778
IMG_20160407_133816809.jpg,IMG_20160407_133758104.jpg,0.0,road ,40.4385326111111,-79.7508695277778,40.4385326111111,-79.7508695277778
