x,y
192405.06,7306.55
2196.37,319.30
2592.20,390.50
3488.51,319.30
3488.51,346.10
3826.77,269.10
3826.77,299.20
4313.60,334.40
4313.60,362.60
4256.49,462.90
4937.16,470.10
4938.07,567.21
5219.77,587.84
5054.37,738.60
5132.58,751.70
5132.58,778.22
5132.58,800.37
20924.67,477.90
21151.14,463.70
21377.61,450.90
20802.22,442.20
20226.84,557.00
21501.39,517.30
22272.95,726.00
23929.51,702.20
23822.89,718.90
25295.44,714.30
25138.60,747.70
20773.87,730.00
28269.26,770.60
19193.65,2297.48
23013.33,2337.00
31199.00,2655.44
31337.00,3590.88
30537.98,3513.97
36714.00,3407.32
38825.79,3197.96
42672.16,3167.00
46468.01,2879.76
48297.01,2767.04
52353.04,2738.28
52463.77,2187.16
57476.17,2162.93
57140.19,2199.49
57510.93,2113.99
56375.45,2062.39
183221.51,3951.78
230042.57,3326.23
315159.83,3621.68
294305.00,3797.46
328959.33,4183.79
360024.81,4237.64
391090.29,5005.58
353098.63,5515.49
315106.96,5976.41
334102.80,5988.94
381472.84,7969.36
363561.92,7977.82
